year,period,period_label,slope_bin,slope_label,selected_area_ha,exposure_ha_years,grids_with_entry,grids_with_exposure,selected_total_year,exposure_total_year,selected_share,available_share,selection_ratio,log2_selection_ratio,conversion_rate_per_1000_ha_year,selection_ratio_bootstrap,selection_ratio_ci_low,selection_ratio_boot_median,selection_ratio_ci_high
2002,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",12_20,>12–20%,3427.4718812624615,9989067.513401123,106,1030,267844.7697796158,121406476.61985214,0.01279648612919567,0.0822778799905287,0.15552765981171027,-2.6847569156597593,0.34312230612759775,0.1555276598117101,0.10941153532748428,0.15469036586760757,0.2129267637933891
2002,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",gt_20,>20%,370.727032810099,7183551.18944782,36,891,267844.7697796158,121406476.61985214,0.001384111525176076,0.059169423159696415,0.023392344411409968,-5.4178197320509724,0.05160776655349424,0.02339234441140995,0.013620992851562628,0.023053278543065527,0.03566579684610025
2003,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",00_03,0–3%,73733.80069924523,41717547.25863149,244,1140,257700.42111885222,122457803.09333844,0.2861221583539399,0.340668754500144,0.839883771476961,-0.251738402609943,1.7674529195622706,0.8398837714769617,0.762637802838696,0.8410826932145756,0.9245820594440537
2003,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",03_06,>3–6%,115318.83675591338,37371386.842326246,241,1138,257700.42111885222,122457803.09333844,0.4474918444263154,0.3051776685381285,1.466332207628116,0.5522119929683733,3.0857521355162842,1.4663322076281153,1.3933492718865021,1.4643792196310277,1.5324122838283099
2003,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",06_09,>6–9%,52833.44045223629,17667983.944165505,211,1105,257700.42111885222,122457803.09333844,0.20501883630166576,0.14427813906394196,1.4209972323721503,0.5069037446954983,2.9903491320345843,1.42099723237215,1.3051836186136632,1.42022095812127,1.5401146731284805
2003,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",09_12,>9–12%,12102.873253075282,8526071.553521013,149,1073,257700.42111885222,122457803.09333844,0.046964895131053744,0.06962456730521585,0.6745448761666547,-0.568013668808796,1.4195134508432734,0.6745448761666547,0.5681624015869702,0.6752523358764981,0.7936808603186001
2003,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",12_20,>12–20%,3434.1938515476154,10001809.049280515,118,1032,257700.42111885222,122457803.09333844,0.013326302831161284,0.08167555514332595,0.16316146009385565,-2.615627772245051,0.34335727013251227,0.16316146009385565,0.11757169259985224,0.16346870025583377,0.21862086997782282
2003,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",gt_20,>20%,277.2761068344116,7173004.445413677,39,890,257700.42111885222,122457803.09333844,0.0010759629558638984,0.058575315449243756,0.018368880263158527,-5.766592504970783,0.03865550466955283,0.01836888026315853,0.01087704157462047,0.01814925612448548,0.027434048721358108
2004,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",00_03,0–3%,94599.93694215288,42746039.47502725,258,1142,321118.2395772644,124133342.07255156,0.2945953399180589,0.34435582544811927,0.855496896370765,-0.2251654740693752,2.21306904929565,0.8554968963707644,0.7606116905665048,0.8537541885931,0.9539883875511656
2004,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",03_06,>3–6%,138468.19583199444,37843109.855014004,253,1139,321118.2395772644,124133342.07255156,0.4312062622611555,0.304858543427406,1.4144470330838403,0.5002381530240079,3.659006787827406,1.4144470330838408,1.3458384677746593,1.413693934211126,1.4838712824566218
2004,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",06_09,>6–9%,65674.98454342916,17791007.83696052,207,1106,321118.2395772644,124133342.07255156,0.20451963311049193,0.14332175014318316,1.4269964810377356,0.5129817771432716,3.6914707219110143,1.4269964810377354,1.289463727681298,1.4248273648430851,1.56742300598739
2004,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",09_12,>9–12%,16659.629491547043,8565354.715959614,163,1076,321118.2395772644,124133342.07255156,0.051880047403967414,0.0690012415113537,0.7518712166277601,-0.41144252213793475,1.945001700922621,0.7518712166277599,0.62967110887261,0.7520895148190362,0.9010927340983043
2004,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",12_20,>12–20%,5251.230539651946,10022633.121181674,131,1038,321118.2395772644,124133342.07255156,0.016352950073981846,0.0807408626388533,0.20253623183501443,-2.303748079171686,0.523937220504867,0.20253623183501474,0.1440976546107656,0.20308089810648328,0.269653278049777
2004,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",gt_20,>20%,464.2622284889221,7165197.068408504,42,890,321118.2395772644,124133342.07255156,0.001445767232344383,0.057721776831084586,0.0250471713054717,-5.319208507471987,0.06479406275311861,0.025047171305471676,0.013914945596423879,0.024706722776552517,0.0379823910546701
2005,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",00_03,0–3%,98120.44595378052,43517971.279866405,265,1141,327152.9979155176,125352953.98623675,0.29992219719508323,0.3471635082859276,0.8639220137966346,-0.21102700864080676,2.2547109405161074,0.863922013796635,0.7696313250771272,0.8612573348207917,0.9648659306359954
2005,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",03_06,>3–6%,141515.26235193084,38179725.44897493,255,1139,327152.9979155176,125352953.98623675,0.4325659958906293,0.30457778803654606,1.4202151728763819,0.5061095250288266,3.706555264287012,1.4202151728763812,1.3576588209259777,1.4204066917402827,1.483653375785733
2005,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",06_09,>6–9%,65543.27162288124,17867066.94517902,209,1111,327152.9979155176,125352953.98623675,0.20034440167290415,0.14253407181087055,1.4055895487132546,0.4911753693134978,3.668384510114932,1.4055895487132541,1.2637171694767035,1.4077993129425406,1.5538994139626554
2005,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",09_12,>9–12%,16718.02594239291,8591645.484645974,165,1075,327152.9979155176,125352953.98623675,0.05110155202279421,0.0685396331831901,0.7455766780398714,-0.4235713623126236,1.9458468080729694,0.7455766780398716,0.6184096125553046,0.7478068535543734,0.8859358692640139
2005,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",12_20,>12–20%,4907.823110190559,10040821.001640216,127,1040,327152.9979155176,125352953.98623675,0.015001614356161064,0.08010039398626902,0.18728515066645832,-2.4166915781634617,0.4887870333898835,0.18728515066645862,0.13371056493260927,0.18900179532879757,0.24803747026233294
2005,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",gt_20,>20%,348.16893434150546,7155723.825930204,38,891,327152.9979155176,125352953.98623675,0.0010642388624279547,0.05708460469719664,0.018643185287402338,-5.745207816598912,0.04865600501235742,0.01864318528740233,0.011180436483354322,0.018618429031724296,0.02694654195551676
2006,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",00_03,0–3%,107131.53146092003,44008997.71124014,262,1141,355150.0059124423,126013461.84662697,0.3016514984581809,0.34924044674531846,0.863735862410457,-0.21133790316041146,2.434309732838065,0.8637358624104566,0.7864224555452188,0.8633233574032397,0.9484562801039956
2006,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",03_06,>3–6%,156498.82076229394,38354071.97457501,254,1139,355150.0059124423,126013461.84662697,0.44065554880175545,0.30436487826400943,1.4477871143185121,0.5338494810838877,4.080370419757186,1.4477871143185113,1.3784570141254213,1.4478995154339076,1.5136484045889675
2006,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",06_09,>6–9%,69628.58017354667,17886942.8453367,222,1111,355150.0059124423,126013461.84662697,0.1960540025746549,0.14194469847282817,1.381199894634914,0.46592212924768694,3.8927043472775176,1.3811998946349135,1.2677965295446774,1.3823025173588386,1.4987954699460064
2006,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",09_12,>9–12%,16324.155231806812,8593550.307099946,165,1077,355150.0059124423,126013461.84662697,0.045964113642254376,0.06819549420489135,0.6740051403419198,-0.5691685006352478,1.8995822039140076,0.6740051403419194,0.5612635724646488,0.6740874351529236,0.7991888800456889
2006,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",12_20,>12–20%,5170.320160562852,10035319.533143284,122,1042,355150.0059124423,126013461.84662697,0.014558130577189202,0.07963688471123374,0.18280637960635346,-2.4516116762099314,0.515212310229587,0.18280637960635365,0.13315911278122758,0.1839885933999273,0.23664641373089287
2006,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",gt_20,>20%,396.59812331199646,7134579.475231881,46,892,355150.0059124423,126013461.84662697,0.0011167059459651894,0.05661759760171889,0.019723654716343644,-5.663929287520628,0.05558815690382461,0.019723654716343644,0.012194632907026163,0.019629793370412176,0.028949408310072526
2007,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",00_03,0–3%,214481.50250331374,44260941.15701433,284,1142,682182.6582039964,126255026.24797812,0.31440480042102786,0.3505677553785558,0.8968446059208216,-0.15707006034304505,4.845841432572507,0.896844605920821,0.8084401059149124,0.8954523283573644,0.9900086309090382
2007,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",03_06,>3–6%,304117.593658552,38399194.090632424,271,1140,682182.6582039964,126255026.24797812,0.4458008276833244,0.3041399240233999,1.4657754292363978,0.5516640857741343,7.9198952181327735,1.4657754292363965,1.400069885646871,1.4648109615522484,1.529806681907352
2007,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",06_09,>6–9%,126554.90358269354,17870427.477572624,245,1112,682182.6582039964,126255026.24797812,0.1855146888604272,0.14154230535323978,1.3106660118149682,0.39030010013978866,7.081806170642524,1.310666011814969,1.1741101584644211,1.314007895615307,1.4478534799269458
2007,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",09_12,>9–12%,28146.489360625135,8586798.55220076,197,1077,682182.6582039964,126255026.24797812,0.04125946184959799,0.06801153829183312,0.6066538544174123,-0.7210545190284744,3.2778793155001065,0.6066538544174126,0.511555939887284,0.609460945066473,0.7269823441786151
2007,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",12_20,>12–20%,8143.772779184229,10026038.205471817,152,1041,682182.6582039964,126255026.24797812,0.011937818531805828,0.07941100250361222,0.15032952809357628,-2.7337996801101707,0.812262292671065,0.1503295280935767,0.10916106561757007,0.1506655294545436,0.1977535151622468
2007,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",gt_20,>20%,738.3963196277618,7111626.765086164,56,894,682182.6582039964,126255026.24797812,0.0010824026538167372,0.056327474449359205,0.019216246856405095,-5.701529600301309,0.10382945337525956,0.019216246856405106,0.01205807939963781,0.01922679519056259,0.027794658679418705
2008,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",00_03,0–3%,306570.9584053853,44233412.00317633,295,1144,930433.2869229635,125821778.32868202,0.3294926812208604,0.35155608663888194,0.9372407241502689,-0.09350845262273345,6.930755384264071,0.9372407241502692,0.8427294735729087,0.9343896885963695,1.0445446626756096
2008,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",03_06,>3–6%,408420.5662694482,38186501.08297722,294,1140,930433.2869229635,125821778.32868202,0.43895738900328485,0.30349675223333195,1.4463330687170226,0.5323998214828142,10.695417351329786,1.4463330687170204,1.3724154931973782,1.446540414215515,1.51777279681949
2008,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",06_09,>6–9%,166101.4362231965,17757878.213429756,258,1112,930433.2869229635,125821778.32868202,0.17852052216716222,0.1411351711071923,1.2648903938450304,0.3390123769297459,9.353675829220347,1.2648903938450333,1.1363849405426982,1.2677540986012834,1.3938601097972076
2008,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",09_12,>9–12%,37681.525258615904,8554399.213497054,199,1077,930433.2869229635,125821778.32868202,0.04049890066082277,0.06798822371712587,0.5956752279530626,-0.7474021311934581,4.404929477591172,0.5956752279530635,0.4939196295741299,0.5969389107380383,0.7061909100247618
2008,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",12_20,>12–20%,10839.99292515119,10004428.340729523,155,1040,930433.2869229635,125821778.32868202,0.011650478414202201,0.07951269226695502,0.14652350564469652,-2.7707959711489742,1.0835194731736904,0.14652350564469677,0.10370948918399155,0.1468533670304246,0.19275158344679968
2008,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",gt_20,>20%,818.807841166328,7085159.474872141,54,895,930433.2869229635,125821778.32868202,0.0008800285336675862,0.05631107403651301,0.015627983460179812,-5.99972455601081,0.11556660708488911,0.01562798346017983,0.0093460216877714,0.01538205118752494,0.02435089100603762
2009,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",00_03,0–3%,257088.93694085046,44149339.17602119,305,1144,713102.226136417,125136692.51415564,0.36052185439632767,0.3528089027207344,1.021861556259249,0.031199750455911765,5.823166138814668,1.0218615562592501,0.9210145703718663,1.0168056859334196,1.1346547873225794
2009,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",03_06,>3–6%,303922.72953426227,37859834.718974575,306,1140,713102.226136417,125136692.51415564,0.42619798171282336,0.3025478295639931,1.4086962128501288,0.4943605261484781,8.027576765461747,1.408696212850126,1.3339042025563277,1.4102237660739907,1.4850149326347064
2009,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",06_09,>6–9%,116967.24130560744,17599216.41480235,274,1113,713102.226136417,125136692.51415564,0.1640259096361754,0.1406399359069803,1.166282596606576,0.2219174037398156,6.64616188293637,1.166282596606577,1.0435627107056507,1.1677426586741724,1.2905791762559253
2009,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",09_12,>9–12%,26865.68093931628,8509502.764075957,214,1074,713102.226136417,125136692.51415564,0.03767437536252601,0.06800165957010051,0.5540214106640857,-0.8519863632662869,3.157138752305654,0.5540214106640857,0.46507471266217787,0.5551921334636922,0.6558440701570318
2009,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",12_20,>12–20%,7689.998701828601,9968313.405971916,164,1041,713102.226136417,125136692.51415564,0.010783865790873998,0.07965939650230316,0.13537468603044472,-2.884970103039693,0.7714443144636284,0.13537468603044497,0.10181217390683946,0.13513247452074556,0.1763468536653137
2009,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",gt_20,>20%,567.6387145519257,7050486.034309658,47,896,713102.226136417,125136692.51415564,0.0007960131012735556,0.056342275735888556,0.014128167364147062,-6.145281851217411,0.08051057924086867,0.014128167364147046,0.008567226268466406,0.01395797657194943,0.02061911641443382
2010,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",00_03,0–3%,158294.26997469921,43949152.12925698,295,1143,412567.68418906344,124310179.23895027,0.3836807293470887,0.353544274477937,1.085240964271456,0.11801541074556987,3.601759358386407,1.0852409642714562,0.9910173778478488,1.0827043536498206,1.1757473104456153
2010,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",03_06,>3–6%,173692.3180744648,37536571.34490262,306,1139,412567.68418906344,124310179.23895027,0.42100320682137693,0.30195895118733157,1.3942398632858934,0.4794787820129173,4.627282456847296,1.3942398632858932,1.320766119577306,1.3961613502014987,1.4656370974563824
2010,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",06_09,>6–9%,61675.39115488763,17453640.77060517,277,1113,412567.68418906344,124310179.23895027,0.14949157076157288,0.14040395466774774,1.0647247872421406,0.09048056717268273,3.533669104658051,1.0647247872421401,0.9608899557457133,1.063700461355374,1.1799919858961196
2010,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",09_12,>9–12%,13908.647290215773,8456116.232991088,216,1076,412567.68418906344,124310179.23895027,0.03371240119679851,0.06802432660592225,0.4955933102006405,-1.012771381592665,1.6448032296377295,0.49559331020064074,0.4127775256584332,0.49691119680290236,0.5841371609732696
2010,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",12_20,>12–20%,4590.6766747268975,9914512.14297168,156,1041,412567.68418906344,124310179.23895027,0.011127087386280047,0.07975623720977754,0.13951369542438677,-2.8415213430764714,0.4630259773277087,0.139513695424387,0.10750403560354754,0.13899386272590997,0.179742587753737
2010,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",gt_20,>20%,406.3810200691223,7000186.618222738,46,894,412567.68418906344,124310179.23895027,0.0009850044868829184,0.05631225585128398,0.017491831431584517,-5.83717483939806,0.05805288376330423,0.017491831431584493,0.011536351967567759,0.017301122889194116,0.025272781236517897
2011,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",00_03,0–3%,148673.5085999068,43839507.08628434,303,1143,379246.0529671519,123760194.75731605,0.39202387852612414,0.3542294610334942,1.106694732229108,0.14625732777966416,3.391313417536597,1.1066947322291072,1.0052661055188183,1.1036792765267436,1.204479919727243
2011,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",03_06,>3–6%,160374.81478131143,37323793.6108916,285,1139,379246.0529671519,123760194.75731605,0.42287800631428635,0.30158156816156123,1.402201099000006,0.48769327069282714,4.296851934539468,1.4022010990000051,1.3237247192475403,1.4032302146114792,1.4804703535692953
2011,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",06_09,>6–9%,55051.76602639965,17351192.00839886,260,1114,379246.0529671519,123760194.75731605,0.14516107839668912,0.1402001026454683,1.0353849651862659,0.050167274104699025,3.1727944685155807,1.0353849651862677,0.9252965075116665,1.0370797749893534,1.1541629678856982
2011,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",09_12,>9–12%,11373.514858862933,8414957.850227334,204,1076,379246.0529671519,123760194.75731605,0.029989804165076017,0.06799405791763984,0.44106507367750003,-1.1809365716534144,1.351583104905947,0.4410650736775002,0.36791787580309737,0.4415600834078696,0.5213094651849368
2011,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",12_20,>12–20%,3514.4151117848414,9865521.660951992,136,1042,379246.0529671519,123760194.75731605,0.009266846903978826,0.07971482010267922,0.11624998829630888,-3.1046975239127836,0.3562320607631924,0.11624998829630916,0.08494149022677747,0.11642289598314981,0.15606457538144164
2011,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",gt_20,>20%,258.033588886261,6965222.540561931,36,896,379246.0529671519,123760194.75731605,0.0006803856938456004,0.05627999013915727,0.012089300160914853,-6.370125459133181,0.0370459934888805,0.012089300160914857,0.007413102153677519,0.01214368384389809,0.01781224666118456
2012,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",00_03,0–3%,184283.18080151782,43801843.583703265,298,1143,498589.61697862565,123354473.17988507,0.3696089419556003,0.35508921934130444,1.040890350434266,0.057818100129638506,4.207201471996523,1.0408903504342648,0.9531922032542125,1.04043797264801,1.1299256259477455
2012,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",03_06,>3–6%,222571.03356154478,37158484.47418511,283,1140,498589.61697862565,123354473.17988507,0.44640126064054464,0.30123337659589955,1.4819116848375864,0.5674594721758953,5.989776943571803,1.4819116848375877,1.4090520585406043,1.4818135664141368,1.5514627133046828
2012,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",06_09,>6–9%,73656.2788407148,17265596.456829183,259,1114,498589.61697862565,123354473.17988507,0.14772926738238198,0.13996733163985994,1.055455338410635,0.07786553234047587,4.266072071410022,1.0554553384106353,0.9500706505373324,1.053804775205618,1.1713644375148793
2012,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",09_12,>9–12%,13748.1700096495,8380387.014228503,210,1078,498589.61697862565,123354473.17988507,0.027574120161108127,0.0679374391393782,0.4058751773751432,-1.3008919848907914,1.6405173157644624,0.40587517737514295,0.33796358016231043,0.40427286581183214,0.48316061154079404
2012,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",12_20,>12–20%,4085.853016182956,9821228.794073846,143,1042,498589.61697862565,123354473.17988507,0.00819482170716386,0.07961793797093818,0.10292682674292697,-3.2803090410829308,0.41602258758581917,0.10292682674292707,0.07617403605847467,0.10262856723271606,0.1364025060290144
2012,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",gt_20,>20%,245.1007490158081,6926932.856865169,42,896,498589.61697862565,123354473.17988507,0.0004915881532011837,0.056154695312619726,0.00875417719683911,-6.835812698216111,0.03538373390943046,0.008754177196839099,0.005697111849593699,0.008766773248932706,0.012707449008151468
2013,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",00_03,0–3%,261959.60626671175,43710276.30310446,303,1142,687668.174934463,122842679.03035767,0.38093897000784915,0.3558232093937197,1.0705849420472704,0.0983992661659702,5.993089690172158,1.0705849420472706,0.9716263821940664,1.068337399629978,1.175300774372548
2013,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",03_06,>3–6%,300261.610391643,36932824.49765294,307,1139,687668.174934463,122842679.03035767,0.436637351176327,0.3006514086893682,1.4523043583256878,0.5383438295274477,8.129939003466264,1.4523043583256905,1.3731408224874855,1.4541651106693718,1.526010530571778
2013,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",06_09,>6–9%,100566.32176687577,17175379.19471525,277,1114,687668.174934463,122842679.03035767,0.14624251264275837,0.1398160584764743,1.0459636341941752,0.06483269319121004,5.855260639475102,1.0459636341941725,0.9278593513396044,1.0463700520740258,1.1634892413321944
2013,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",09_12,>9–12%,19262.611732938243,8349104.101787727,234,1078,687668.174934463,122842679.03035767,0.02801149222119234,0.06796582562095087,0.41214083644645133,-1.2787906765978734,2.307147149933571,0.41214083644645094,0.34386776412526043,0.41258268646502766,0.4965858131523947
2013,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",12_20,>12–20%,5182.632961347056,9782247.323820833,171,1042,687668.174934463,122842679.03035767,0.007536531644555134,0.07963231835251151,0.09464162039327893,-3.401381414984015,0.5297998291994501,0.0946416203932789,0.0708410624587454,0.09460572054939234,0.12352789499023271
2013,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",gt_20,>20%,435.3918149471283,6892847.609276456,53,894,687668.174934463,122842679.03035767,0.0006331423073179482,0.05611117946697541,0.011283710542755355,-6.469614627236264,0.06316573927460316,0.011283710542755348,0.007431311169403368,0.011215552208407868,0.016321197463586738
2014,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",00_03,0–3%,262052.2095423549,43587519.81951131,307,1141,685261.6555436527,122220356.79780121,0.3824118968607044,0.356630605256877,1.072291304290212,0.10069688915785555,6.012092695970535,1.072291304290212,0.9675106439636298,1.0694059628930894,1.1723999646156689
2014,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",03_06,>3–6%,292335.1013420629,36641031.34024957,315,1138,685261.6555436527,122220356.79780121,0.42660361772342076,0.2997948320578684,1.4229852289150697,0.5089206862624414,7.978353519239988,1.4229852289150684,1.3464675240595176,1.4243693317245378,1.5001266384445295
2014,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",06_09,>6–9%,103489.3998724311,17066457.221028443,289,1112,685261.6555436527,122220356.79780121,0.15102172875896247,0.13963678120546508,1.081532583716215,0.11307713054045682,6.063906441280419,1.0815325837162164,0.9572920657398523,1.0814845720297246,1.214310132649165
2014,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",09_12,>9–12%,20966.52660941797,8316897.762413488,246,1080,685261.6555436527,122220356.79780121,0.030596380871163974,0.06804838392161454,0.4496268553035467,-1.153199887495395,2.520955193674724,0.44962685530354657,0.3782693449954773,0.45042278996300444,0.5379009704211098
2014,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",12_20,>12–20%,5805.706410811929,9747640.118164167,187,1043,685261.6555436527,122220356.79780121,0.008472247591623917,0.0797546364088141,0.10622890371157914,-3.2347517339440492,0.5956012265977413,0.1062289037115793,0.08253784586165092,0.10690361286000694,0.13523899648555707
2014,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",gt_20,>20%,612.711766573962,6860810.53643424,65,895,685261.6555436527,122220356.79780121,0.0008941281941244279,0.056134761149360904,0.015928244385780336,-5.972268928279175,0.08930603218383085,0.01592824438578033,0.010936624875142097,0.015860439071589093,0.022433871540598293
2015,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",00_03,0–3%,155222.4710747672,43497741.0830424,314,1141,406727.4177813203,121739494.47929896,0.3816375889324078,0.3573018047190833,1.0681098832748905,0.09506007389914252,3.5685179784032677,1.0681098832748914,0.9808084360714988,1.066402266702871,1.157530939690783
2015,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",03_06,>3–6%,174929.98561504495,36399066.214077614,314,1138,406727.4177813203,121739494.47929896,0.43009145183592523,0.2989914355219131,1.4384741525628209,0.5245392980292602,4.805892123336654,1.43847415256282,1.3696689429244353,1.4393349259289874,1.5089164346968376
2015,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",06_09,>6–9%,58628.32205546417,16975126.163502667,283,1112,406727.4177813203,121739494.47929896,0.1441464713032601,0.13943811937209236,1.0337666052322712,0.047910503368831805,3.4537782806891806,1.033766605232271,0.9412214970273389,1.0331352212546432,1.1395850355749473
2015,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",09_12,>9–12%,12870.572027120403,8293021.069267558,238,1081,406727.4177813203,121739494.47929896,0.031644220341300794,0.06812104079073315,0.46452931390921315,-1.1061584547981753,1.5519762845914409,0.4645293139092134,0.3875243626679355,0.4647332192898084,0.5506191277652486
2015,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",12_20,>12–20%,4440.519816826839,9728568.379698021,180,1043,406727.4177813203,121739494.47929896,0.010917680054739545,0.07991300129270952,0.13661957226146088,-2.8717639144670084,0.4564412402233302,0.1366195722614613,0.10596787404645239,0.13612598301792828,0.17383016478031885
2015,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",gt_20,>20%,635.5471920967102,6845971.569710712,64,893,406727.4177813203,121739494.47929896,0.0015625875323664962,0.056234598303468615,0.02778694219409253,-5.1694491074543105,0.09283520762905627,0.02778694219409256,0.018107053789086305,0.027681803765839702,0.03950987442495411
2016,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",00_03,0–3%,120928.6708187524,43494687.80525603,315,1142,307556.6651197564,121477436.73233473,0.39319151406348224,0.35804746111899693,1.0981547329916834,0.13508134832488752,2.7803089738268914,1.0981547329916825,0.9833260115043893,1.0957328700485167,1.2017743421471876
2016,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",03_06,>3–6%,127315.50959533337,36247163.71745255,308,1139,307556.6651197564,121477436.73233473,0.4139578947045718,0.29838597761426355,1.3873235532526031,0.47230429396018664,3.512426809108724,1.3873235532526034,1.3121221291677831,1.389045114033349,1.4642690016116409
2016,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",06_09,>6–9%,44845.806437397936,16921878.59934546,275,1114,307556.6651197564,121477436.73233473,0.14581315095199082,0.13930058992462435,1.0467518553287565,0.06591947520381719,2.6501671297377456,1.046751855328756,0.92858940764832,1.04665918150486,1.1736101837922641
2016,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",09_12,>9–12%,10053.133652230805,8276579.833729282,239,1083,307556.6651197564,121477436.73233473,0.03268709409472988,0.06813265126729688,0.47975667300091424,-1.059625221685312,1.2146483033077975,0.47975667300091396,0.40283079315553055,0.48221123423287304,0.572924308313099
