outcome,overlay_cluster,overlay_lisa_class,cell_count,cnpj_clean,emissor_x,cidade_x,uf_x,rota,rota_tag,cohort,X,Y,neea_t0_2022,neea_t1_2023,neea_t2_2026,neea_first,neea_first_origin,delta_neea,vol_pct_t0_2022,vol_pct_t1_2023,vol_pct_t2_2026,vol_pct_first,vol_pct_first_origin,delta_vol_pct,status_t0_2022,status_t1_2023,status_t2_2026,motivo_t0_2022,motivo_t1_2023,motivo_t2_2026,processo_t0_2022,processo_t1_2023,processo_t2_2026,observable_t0_2022,observable_t1_2023,observable_t2_2026,cd_ibge,lisa_class,local_I,p_value,outcome_value,cluster,overlay_cell,lisa_sig,area_1985,area_1995,area_2005,area_2015,area_2024,cidade_y,emissor_y,uf_y,cane_area_total_ha,mean_first_key_year,dominant_first_key_year,share_1985,share_1995,share_2005,share_2015,share_2024,share_old_le_1995,share_mid_2000_2010,share_recent_ge_2015,share_recent_ge_2010,schema,buffer_km,scale_m,area_1990,area_2000,area_2010,area_2020,share_1990,share_2000,share_2010,share_2020,_log_scale,share_cane_slope_le12,neea_residual,neea_fitted,residual_z,local_i,local_p_raw,local_q,local_p_fdr,local_significant_fdr,lisa_residual_class
delta_neea,C0_agroindustrial_intensive,ns,61,51843514009600,TIETÊ AGROINDUSTRIAL S.A. - Unidade Ubarana - Ubarana - SP,Ubarana,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5442063.71458744,7647628.5712649,59.2,63.05,61.82,59.2,t0_2022,2.619999999999997,98.26,99.47,96.18,98.26,t0_2022,-2.0799999999999983,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.218445/2019-19,48610.220717/2022-38,48610.226783/2025-64,True,True,True,3555356,ns,-0.1392372391734359,0.081,0.2741263587558308,0,C0_agroindustrial_intensive × ns,ns,284.8362676844877,7041.98134949628,14417.680117786633,22273.786250963403,,Ubarana,TIETÊ AGROINDUSTRIAL S.A. - Unidade Ubarana - Ubarana - SP,SP,97025.66832313912,2006.801951652957,2010.0,0.0029356795228233,0.07257854000081,0.1485965556018565,0.2295659142154185,,0.1421933251006975,0.628240760683884,0.2295659142154185,0.5984858252488301,pre_renovabio_1985_2015,25,300,6469.584781803804,10743.098629674723,35794.70092572979,,0.0666791055770641,0.1107242940486158,0.3689199110334116,,11.482741150865255,0.8921311410242355,0.470811414816946,2.149188585183051,0.12137370899054652,-0.0374569598394606,0.17,4,0.4989130434782609,False,NS
delta_neea,C0_agroindustrial_intensive,ns,61,51990778000126,Açúcar e Alcool Oswaldo Ribeiro Mendonça Ltda - Guaíra-SP,Guaíra,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5603715.23003702,7730571.00786188,64.3,63.95,64.3,64.3,t0_2022,0.0,97.54,98.74,97.54,97.54,t0_2022,0.0,valido,valido,cancelado,sem_motivo,sem_motivo,renovacao,48610.218376/2019-35,48610.224387/2022-50,48610.218376/2019-35,True,True,True,3517406,ns,-0.0755059610809515,0.255,-0.2890408237815124,0,C0_agroindustrial_intensive × ns,ns,89357.18823480791,14389.159222139097,8246.730662536622,4664.171514612085,,Guaíra,Açúcar e Alcool Oswaldo Ribeiro Mendonça Ltda - Guaíra-SP,SP,154252.09922443464,1991.6191084476548,1985.0,0.5792931745116444,0.0932833931887245,0.0534626802746959,0.0302373292685357,,0.755307796110079,0.2144548746213849,0.0302373292685357,0.1183735267654201,pre_renovabio_1985_2015,25,300,12761.465653613968,11238.190455171172,13595.193481553772,,0.0827312284097101,0.0728559968498047,0.0881361974968843,,11.946350033782544,0.9844863320928854,0.848257312749368,-0.848257312749368,0.21867807998392155,0.017936930606863712,0.392,1,0.4989130434782609,False,NS
delta_neea,C0_agroindustrial_intensive,ns,61,53009825000133,Usina Alta Mogiana S/A Açúcar e Álcool - São Joaquim da Barra - SP,São Joaquim da Barra,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5638988.90398604,7722104.34950551,62.9,64.15,64.65,62.9,t0_2022,1.750000000000007,99.36,100.0,100.0,99.36,t0_2022,0.6400000000000006,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.217837/2019-52,48610.222465/2022-81,48610.221855/2025-87,True,True,True,3549409,ns,-0.0044573957393594,0.428,0.0871204622644249,0,C0_agroindustrial_intensive × ns,ns,63535.65560118732,20022.529323738698,13637.141743697368,4310.144462424633,,São Joaquim da Barra,Usina Alta Mogiana S/A Açúcar e Álcool - São Joaquim da Barra - SP,SP,156678.50459332185,1993.981764889152,1985.0,0.4055160965832668,0.127793722410803,0.0870390088231581,0.0275094817480683,,0.6738573863637054,0.2986331318882263,0.0275094817480683,0.1536208170794815,pre_renovabio_1985_2015,25,300,22020.782679703658,13393.315350577412,19758.935431992773,,0.1405475673696355,0.0854827877336549,0.1261113353314132,,11.96195762587358,0.9449284303257232,1.9533244177186049,-0.20332441771859777,0.5035609205274777,0.031689145294746084,0.429,1,0.4989130434782609,False,NS
delta_neea,C1_developed_diversified,ns,72,53172300000114,USINA SÃO JOSÉ DA ESTIVA S.A. AÇÚCAR E ÁLCOOL - Novo Horizonte - SP,Novo Horizonte,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5498236.06647977,7615531.14246577,63.0,60.9,63.11,63.0,t0_2022,0.1099999999999994,96.18,94.73,96.98,96.18,t0_2022,0.7999999999999972,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.219056/2019-01,48610.229410/2022-01,48610.224902/2025-44,True,True,True,3533502,ns,0.044383889921871,0.341,-0.2653964000871965,1,C1_developed_diversified × ns,ns,4475.827293362337,11418.849087154163,24415.499338075228,11943.857503756357,,Novo Horizonte,USINA SÃO JOSÉ DA ESTIVA S.A. AÇÚCAR E ÁLCOOL - Novo Horizonte - SP,SP,115806.59745578392,2002.162214465772,2010.0,0.0386491563666849,0.0986027509487444,0.2108299516130529,0.103136244101435,,0.3035841089427566,0.5932796469558083,0.103136244101435,0.3328456603717211,pre_renovabio_1985_2015,25,300,19262.36631779016,17688.332013829546,26601.86590181612,,0.1663322016273271,0.1527402790724692,0.229709416270286,,11.659685450395353,0.9383399940572792,-0.4754598255557987,0.5854598255557981,-0.12257205472808869,0.03201165365296916,0.213,3,0.4989130434782609,False,NS
delta_neea,C1_developed_diversified,ns,72,53408860000125,Usina São Luiz S/A - Ourinhos - SP,Ourinhos,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5434145.34247822,7456211.45718872,59.7,63.46,63.46,59.7,t0_2022,3.759999999999998,96.33,95.05,95.05,96.33,t0_2022,-1.2800000000000011,valido,valido,cancelado,sem_motivo,sem_motivo,renovacao,48610.218786/2019-86,48610.214506/2022-66,48610.214506/2022-66,True,True,True,3534708,ns,0.0364886032891127,0.429,0.5191685679514693,1,C1_developed_diversified × ns,ns,17549.01795346877,14027.779816825716,8719.95436746934,2243.062531785404,,Ourinhos,Usina São Luiz S/A - Ourinhos - SP,SP,84103.6848600911,1996.7183543109425,1985.0,0.2086593231041192,0.1667915007548281,0.1036810025859774,0.0266702051820535,,0.5313206785169519,0.4420091163009947,0.0266702051820535,0.1589144169017922,pre_renovabio_1985_2015,25,300,13109.229135345013,17332.41554814881,11122.225507048064,,0.1558698546580044,0.2060839019952785,0.1322442117197386,,11.339817550237008,0.8937537813639923,3.5330649243035275,0.22693507569647053,0.9108130781692142,-0.14996862148404705,0.311,4,0.4989130434782609,False,NS
delta_neea,C0_agroindustrial_intensive,ns,61,53811006000105,Viralcool Açúcar e Álcool Ltda. - Pitangueiras - SP,Pitangueiras,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5597642.87620166,7673060.58481972,67.1,63.32,66.12,67.1,t0_2022,-0.9799999999999898,96.91,97.21,97.44,96.91,t0_2022,0.5300000000000011,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.216497/2019-42,48610.229414/2022-81,48610.226401/2025-01,True,True,True,3539509,ns,0.2262404348853768,0.118,-0.4996911439672342,0,C0_agroindustrial_intensive × ns,ns,106306.62252192775,19082.360791853367,6422.661965740428,3613.625927696976,,Pitangueiras,Viralcool Açúcar e Álcool Ltda. - Pitangueiras - SP,SP,165802.08952364078,1989.6041217431891,1985.0,0.6411657586906955,0.1150911960559611,0.0387369181184212,0.0217948153613693,,0.8584462296313703,0.1197589550072604,0.0217948153613693,0.0516298185277315,pre_renovabio_1985_2015,25,300,16943.195302791224,8486.917147703733,4946.705865927303,,0.1021892748847136,0.0511870337224768,0.0298350031663622,,12.018556155548566,0.9807120062446596,1.1150297908593778,-2.0950297908593676,0.2874511897806691,-0.14214401161273876,0.084,4,0.4989130434782609,False,NS
delta_neea,C2_extensive_vulnerable_frontier,ns,61,53811006000296,VIRALCOOL ACUCAR E ALCOOL LTDA - Castilho - SP,Castilho,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5250469.97424121,7665558.87736064,64.8,62.78,63.25,64.8,t0_2022,-1.5499999999999972,96.92,96.87,86.73,96.92,t0_2022,-10.189999999999998,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.216498/2019-97,48610.229412/2022-91,48610.220448/2025-52,True,True,True,3511003,ns,0.1809592749855895,0.224,-0.622212248565055,2,C2_extensive_vulnerable_frontier × ns,ns,0.0,3197.4208051232736,2459.529931965996,19730.13954592686,,Castilho,VIRALCOOL ACUCAR E ALCOOL LTDA - Castilho - SP,SP,70946.33483249813,2008.9983196547869,2010.0,0.0,0.0450681605000776,0.0346674699654726,0.2780994901640661,,0.1078172039120866,0.6140833059238473,0.2780994901640661,0.828731609075965,pre_renovabio_1985_2015,25,300,4451.814644327351,2042.0992273031493,39065.3306778515,,0.0627490434120089,0.0287837170464757,0.5506321189118989,,11.169693117858657,0.9904129837503194,-2.2188910389147694,0.6688910389147722,-0.5720231641861236,0.11379054141285593,0.272,3,0.4989130434782609,False,NS
delta_neea,C1_developed_diversified,ns,72,54470679000101,USINA BATATAIS S/A AÇÚCAR E ÁLCOOL - Batatais - SP,Batatais,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5669415.53486182,7691324.17737747,67.3,63.24,62.76,67.3,t0_2022,-4.539999999999999,98.28,98.31,95.0,98.28,t0_2022,-3.280000000000001,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.213513/2019-45,48610.232967/2022-11,48610.226776/2025-62,True,True,True,3505906,ns,0.393253143337934,0.193,-1.2649106744378256,1,C1_developed_diversified × ns,ns,15968.222095575522,33065.0561373318,17720.253777533886,6022.712916497623,,Batatais,USINA BATATAIS S/A AÇÚCAR E ÁLCOOL - Batatais - SP,SP,126411.65867123698,1998.3929930251124,1995.0,0.1263192197889326,0.261566508064934,0.1401789515603109,0.0476436507502926,,0.4925445229951413,0.459811826254566,0.0476436507502926,0.1703088802131103,pre_renovabio_1985_2015,25,300,13230.091888341716,24899.00673827377,15506.315117682663,,0.1046587951412745,0.1969676452314374,0.1226652294628176,,11.747306903395929,0.8583168269029042,-2.6146612054737695,-1.9253387945262297,-0.6740514742722002,-0.027896832969069352,0.459,2,0.4989130434782609,False,NS
delta_neea,C1_developed_diversified,LL,5,54844360000107,Baldin Bioenergia S. A. - Pirassununga - SP,Pirassununga,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5676699.37391274,7550570.79151787,60.0,56.9,56.9,60.0,t0_2022,-3.1000000000000014,96.38,97.27,97.27,96.38,t0_2022,0.8900000000000006,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.208482/2020-44,48610.220383/2023-83,48610.220383/2023-83,True,True,True,3539301,LL,0.6789909024506907,0.039,-0.9553836733485987,1,C1_developed_diversified × LL,sig,28541.125671065085,8269.10446401484,12488.738973105188,12168.239953792798,,Pirassununga,Baldin Bioenergia S. A. - Pirassununga - SP,SP,102856.69339492274,1998.512507972826,1985.0,0.2774843787898197,0.0803944224831849,0.1214188261443923,0.1183028498405282,,0.4792714582310253,0.4024256919284464,0.1183028498405282,0.3092063956744235,pre_renovabio_1985_2015,25,300,12486.047297126172,9267.729553978115,19635.707481840545,,0.1213926569580207,0.0901033199501588,0.1909035458338952,,11.541101694373237,0.8829674784935336,-3.6977283995497494,0.597728399549748,-0.9532628066523217,0.4343109873897808,0.1,3,0.4989130434782609,False,NS
delta_neea,C1_developed_diversified,LL,5,54846951000105,Ferrari Agroindústria S.A. - Pirassununga - SP,Pirassununga,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5686171.87576836,7568741.50613581,68.2,61.46,63.04,68.2,t0_2022,-5.160000000000004,91.32,88.6,,91.32,t0_2022,,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.213417/2019-05,48610.212321/2022-17,48610.209958/2025-79,True,True,True,3539301,LL,1.0678182101512246,0.025,-1.3981792443512435,1,C1_developed_diversified × LL,sig,29310.394558846718,11884.10227424397,12275.492816266826,13851.819137988374,,Pirassununga,Ferrari Agroindústria S.A. - Pirassununga - SP,SP,104432.43117714676,1998.387686536047,1985.0,0.2806637193874003,0.1137970469545537,0.1175448342808771,0.1326390564870772,,0.4931266405381922,0.3742343029747305,0.1326390564870772,0.2902366849753643,pre_renovabio_1985_2015,25,300,10303.917116531671,10348.401782484616,16458.303490784587,,0.0986658741962382,0.0990918402055661,0.1575976284882871,,11.556305125173873,0.86749275226063,-2.7130950222460193,-2.4469049777539844,-0.6994274041153052,0.3513675987988684,0.082,3,0.4989130434782609,False,NS
delta_neea,C0_agroindustrial_intensive,ns,61,55090971000161,CAFEÁLCOOL AGROINDUSTRIAL LTDA. (EM RECUPERAÇÃO JUDICIAL) - Cafelândia - SP,Cafelândia,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5464230.63938766,7591862.81354918,57.85,57.85,65.54,57.85,t0_2022,7.690000000000005,96.67,96.67,97.36,96.67,t0_2022,0.6899999999999977,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.220092/2020-42,48610.220092/2020-42,48610.228568/2023-36,True,True,True,3508801,ns,-0.2324943135788958,0.352,1.3639193417574866,0,C0_agroindustrial_intensive × ns,ns,769.2598251941157,4970.596247235466,12901.414516097424,22408.623133180656,,Cafelândia,CAFEÁLCOOL AGROINDUSTRIAL LTDA. (EM RECUPERAÇÃO JUDICIAL) - Cafelândia - SP,SP,92022.69234992383,2007.618527117047,2010.0,0.0083594579288002,0.0540148969814354,0.1401981857587771,0.243511926905703,,0.1241002202783871,0.6323878528159097,0.243511926905703,0.6712701561245399,pre_renovabio_1985_2015,25,300,5680.180318806219,5929.154381856732,39363.46392755322,,0.0617258653681514,0.0644314378382957,0.4277582292188367,,11.429801348419817,0.8671538513852899,5.154088352908964,2.5359116470910408,1.3287078438826747,-0.1582024997666063,0.366,4,0.4989130434782609,False,NS
delta_neea,C0_agroindustrial_intensive,ns,61,55109474000168,"Usina Carolo S/A – Açúcar e Álcool, em Recuperação Judicial - Pontal - SP",Pontal,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5621016.86284423,7664946.45696951,49.0,51.24,49.0,49.0,t0_2022,0.0,86.7,94.61,86.7,86.7,t0_2022,0.0,valido,valido,cancelado,sem_motivo,sem_motivo,renovacao, 48610.222962/2019-84,48610.229544/2022-13, 48610.222962/2019-84,True,True,True,3540200,ns,0.174149571140154,0.063,-0.2890408237815124,0,C0_agroindustrial_intensive × ns,ns,136972.82893941164,8827.702169029386,1042.636491951288,660.4921598135256,,Pontal,"Usina Carolo S/A – Açúcar e Álcool, em Recuperação Judicial - Pontal - SP",SP,168659.92848999173,1986.7314595070936,1985.0,0.8121243152758695,0.0523402461275988,0.0061818862446224,0.0039161178694127,,0.9610232477996344,0.0350606343309527,0.0039161178694127,0.0090122310261255,pre_renovabio_1985_2015,25,300,16285.581142664889,4011.177506532856,859.5100805880977,,0.0965586863961659,0.0237826349296174,0.0050961131567128,,12.035645638212447,0.9810858495793152,-3.9953305065668054,3.9953305065668054,-1.029983698277384,0.08746260262402508,0.385,3,0.4989130434782609,False,NS
delta_neea,C0_agroindustrial_intensive,ns,61,55109565000101,"USINA BAZAN S.A. - Pontal, SP",Pontal,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5624440.83906075,7664109.77536027,66.2,65.38,65.38,66.2,t0_2022,-0.8200000000000074,98.36,99.11,99.11,98.36,t0_2022,0.75,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.221798/2019-98,48610.202259/2022-55,48610.202259/2022-55,True,True,True,3540200,ns,0.2666779656242493,0.081,-0.4652992549573239,0,C0_agroindustrial_intensive × ns,ns,133891.91983064017,8660.971631992565,1072.8218422459622,822.1215499877931,,Pontal,"USINA BAZAN S.A. - Pontal, SP",SP,164791.92560063157,1986.7343171204227,1985.0,0.8124907779469932,0.0525570145528985,0.0065101602419885,0.0049888460674959,,0.9629910643528784,0.0320200895796254,0.0049888460674959,0.010640154937453,pre_renovabio_1985_2015,25,300,16140.260368279853,3272.5403066410736,931.290070844164,,0.0979432718529869,0.0198586204676798,0.0056513088699571,,12.012444968355476,0.9754604642029212,1.4366936371772283,-2.2566936371772357,0.37037512247862603,-0.09628321489752031,0.213,4,0.4989130434782609,False,NS
delta_neea,C1_developed_diversified,ns,72,56723257000207,Usina Açucareira Furlan S/A - Avaré - SP,Avaré,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5520568.16009102,7454650.32696257,63.8,63.51,63.8,63.8,t0_2022,0.0,83.89,76.94,83.89,83.89,t0_2022,0.0,valido,valido,cancelado,sem_motivo,sem_motivo,renovacao,48610.219083/2019-75,48610.218116/2022-65,48610.219083/2019-75,True,True,True,3504503,ns,-0.0109952200715159,0.458,-0.2890408237815124,1,C1_developed_diversified × ns,ns,3686.8692430010015,4064.525323886497,3040.855564296947,11526.654660385731,,Avaré,Usina Açucareira Furlan S/A - Avaré - SP,SP,53983.50027765387,2004.5271264408907,2010.0,0.0682962242914648,0.0752919929789914,0.056329351536245,0.2135218094621611,,0.2386759244808911,0.5478022660569477,0.2135218094621611,0.552965103726992,pre_renovabio_1985_2015,25,300,5133.167268595977,8207.091047294467,18324.33717019324,,0.0950877072104348,0.1520296202558718,0.3394432942648309,,10.896452252449574,0.7992642454138421,1.2137204834210813,-1.2137204834210813,0.3128933413982141,0.19690078124226199,0.037,1,0.4989130434782609,False,NS
delta_neea,C0_agroindustrial_intensive,ns,61,60329174000124,USINA AÇUCAREIRA SÃO MANOEL S.A. - São Manuel - SP,São Manuel,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5561008.15581125,7481688.13209503,61.5,61.02,57.11,61.5,t0_2022,-4.390000000000001,99.55,98.32,97.91,99.55,t0_2022,-1.6400000000000006,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.217085/2019-20,48610.218034/2022-11,48610.218864/2025-91,True,True,True,3550100,ns,0.0661589501094086,0.455,-1.2326682784910314,0,C0_agroindustrial_intensive × ns,ns,51726.68765744228,10704.185702664245,5552.89698640786,4862.032057915482,,São Manuel,USINA AÇUCAREIRA SÃO MANOEL S.A. - São Manuel - SP,SP,119196.58778817792,1992.4496465616216,1985.0,0.4339611445032707,0.0898027863153805,0.0465860398309036,0.0407900271990647,,0.7652088427501578,0.1940011300507776,0.0407900271990647,0.1385646444913037,pre_renovabio_1985_2015,25,300,28779.409641052694,5916.974989165512,11654.400753529866,,0.2414449119315064,0.0496404729276349,0.097774617292239,,11.688537796732263,0.7488808237764973,-2.872708672566869,-1.5172913274331314,-0.7405753035401057,-0.0030999385053653793,0.5,2,0.5,False,NS
delta_neea,C1_developed_diversified,ns,72,60855574000335,AÇUCAREIRA QUATÁ S.A. - UNIDADE SÃO JOSÉ - Macatuba - SP,Macatuba,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5536875.99803442,7502034.30102471,66.76,66.76,66.82,66.76,t0_2022,0.059999999999988,98.35,98.35,97.45,98.35,t0_2022,-0.8999999999999915,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.218422/2020-30,48610.218422/2020-30,48610.236918/2023-38,True,True,True,3528007,ns,0.0433123369671947,0.34,-0.2761438654027972,1,C1_developed_diversified × ns,ns,75782.1936950422,15475.379394000183,2535.117082569646,1179.7044227151312,,Macatuba,AÇUCAREIRA QUATÁ S.A. - UNIDADE SÃO JOSÉ - Macatuba - SP,SP,136295.72419788883,1989.294557675753,1985.0,0.5560129941054749,0.1135426623621101,0.0186001218856204,0.00865547638899,,0.900852216287451,0.090492307323559,0.00865547638899,0.0379153505970584,pre_renovabio_1985_2015,25,300,31524.73212512895,5810.60173330494,3987.9957451278087,,0.231296559819866,0.0426323112298701,0.0292598742080683,,11.822589583631236,0.8519799620134585,3.1401211818019874,-3.0801211818019993,0.809513411357785,0.5030780203276317,0.036,1,0.4989130434782609,False,NS
delta_neea,C1_developed_diversified,ns,72,60855574000416,AÇUCAREIRA QUATÁ S.A. (UNIDADE BARRA GRANDE) - Lençóis Paulista/SP,Lençóis Paulista,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5539454.9453959,7486641.36942521,63.55,63.55,64.15,63.55,t0_2022,0.6000000000000085,97.57,97.57,96.79,97.57,t0_2022,-0.7799999999999869,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.218421/2020-95,48610.218421/2020-95,48610.236917/2023-93,True,True,True,3526803,ns,-0.0026484491011061,0.493,-0.1600712399943325,1,C1_developed_diversified × ns,ns,63878.273078847415,15983.789135256,4792.069866348716,2057.294008389641,,Lençóis Paulista,AÇUCAREIRA QUATÁ S.A. (UNIDADE BARRA GRANDE) - Lençóis Paulista/SP,SP,132022.13935751823,1990.5268540860604,1985.0,0.4838451595293722,0.1210690056458759,0.0362974716942868,0.0155829470602536,,0.845086882950506,0.1393301699892402,0.0155829470602536,0.0532201591210363,pre_renovabio_1985_2015,25,300,31708.116015999,8633.65199696036,4968.945255717109,,0.2401727177752579,0.0653954862341707,0.0376372120607826,,11.790732484368597,0.817547320321025,2.590598364486251,-1.9905983644862424,0.6678481491882421,0.026902088131813225,0.441,1,0.4989130434782609,False,NS
delta_neea,C1_developed_diversified,ns,72,60855574001307,AÇUCAREIRA QUATÁ S.A. - UNIDADE QUATÁ - Quatá - SP,Quatá,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5344980.73150459,7534505.8062032,59.0,59.0,59.14,59.0,t0_2022,0.1400000000000005,99.04,99.04,98.06,99.04,t0_2022,-0.980000000000004,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.219070/2020-30,48610.219070/2020-30,48610.236919/2023-82,True,True,True,3541703,ns,-0.1131937966054529,0.136,-0.2589479208978374,1,C1_developed_diversified × ns,ns,527.6935773849488,14109.737144574932,15372.917105637343,11764.659190795,,Quatá,AÇUCAREIRA QUATÁ S.A. - UNIDADE QUATÁ - Quatá - SP,SP,92732.51684399771,2003.002004637705,2010.0,0.0056904912682643,0.1521552269341669,0.1657769855583552,0.126866600747896,,0.3246343520559468,0.5484990471961572,0.126866600747896,0.4052806548404098,pre_renovabio_1985_2015,25,300,15466.729798208497,9672.744066657271,25818.035960739737,,0.1667886338535155,0.1043080075452881,0.2784140540925138,,11.437485248708649,0.951442362712832,-1.8002165026789356,1.9402165026789362,-0.464090179293373,0.26185440486947953,0.058,3,0.4989130434782609,False,NS
delta_neea,C1_developed_diversified,ns,72,61082962000393,Companhia Melhoramentos Norte do Paraná - Jussara - PR,Jussara,PR,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5160448.96807688,7391390.71804424,59.2,58.22,60.66,59.2,t0_2022,1.4599999999999935,92.47,92.88,97.29,92.47,t0_2022,4.820000000000007,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.219081/2019-86,48610.220340/2022-17,48610.230649/2024-87,True,True,True,4113007,ns,-0.0044024753954365,0.342,0.0247851634339526,1,C1_developed_diversified × ns,ns,23.81169552896537,896.0398148817173,9080.054296276616,5481.058563883164,,Jussara,Companhia Melhoramentos Norte do Paraná - Jussara - PR,PR,33748.54934448541,2008.0798042287588,2010.0,0.0007055620461166,0.0265504690508462,0.2690502102354902,0.162408715940224,,0.0417377077109045,0.7958535763488714,0.162408715940224,0.6210662139965704,pre_renovabio_1985_2015,25,300,488.7355777964872,2299.824190745634,15479.025205372824,,0.0144816766139415,0.0681458680570348,0.4586574980563463,,10.42672234345554,0.898760999776647,0.7009528602014681,0.7590471397985254,0.18070345321433054,-0.01937613935166319,0.367,4,0.4989130434782609,False,NS
delta_neea,C1_developed_diversified,ns,72,61082962000474,Companhia Melhoramentos Norte do Paraná - Nova Londrina - PR,Nova Londrina,PR,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5104176.59551458,7480760.64086504,58.9,57.1,57.13,58.9,t0_2022,-1.769999999999996,87.25,96.03,94.49,87.25,t0_2022,7.239999999999995,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.219082/2019-21,48610.220339/2022-92,48610.216794/2025-36,True,True,True,4117107,ns,0.0313759046343581,0.46,-0.6695010959536866,1,C1_developed_diversified × ns,ns,0.0,1181.88475633509,7351.728862212686,6536.44071004905,,Nova Londrina,Companhia Melhoramentos Norte do Paraná - Nova Londrina - PR,PR,28125.924564470028,2008.554482306196,2010.0,0.0,0.0420211877346816,0.2613862113354215,0.2323991410510353,,0.0543841482846002,0.7132167106643644,0.2323991410510353,0.641929108843619,pre_renovabio_1985_2015,25,300,347.719695820528,1189.7415590286255,11518.40898102405,,0.0123629605499185,0.0423005315363592,0.4095299677925837,,10.244482566124502,0.968778171696696,-2.9026899942608253,1.1326899942608293,-0.7483043944242852,-0.06887274344430001,0.39,2,0.4989130434782609,False,NS
delta_neea,C1_developed_diversified,ns,72,61231478000206,COMPANHIA AGRÍCOLA USINA JACAREZINHO - Jacarezinho - PR,Jacarezinho,PR,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5415837.92603449,7439425.89388854,53.3,55.79,56.9,53.3,t0_2022,3.6000000000000014,91.24,94.39,95.99,91.24,t0_2022,4.75,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.219059/2019-36,48610.217998/2022-41,48610.214075/2025-81,True,True,True,4111803,ns,-0.0506798479810447,0.412,0.4847766789415558,1,C1_developed_diversified × ns,ns,14153.667155938989,12025.88163773406,8883.142365089117,2135.7438715766457,,Jacarezinho,COMPANHIA AGRÍCOLA USINA JACAREZINHO - Jacarezinho - PR,PR,73658.7856389214,1998.1595916178223,2010.0,0.192151785196689,0.1632647284831093,0.1205985448719541,0.0289951002185422,,0.477945078513233,0.4930598212682247,0.0289951002185422,0.2335509461070341,pre_renovabio_1985_2015,25,300,9025.305291710649,12367.710113383271,15067.335203488668,,0.1225285648334346,0.1679054305077785,0.2045558458884919,,11.207212279852566,0.8445869834355297,1.5543059075299155,2.045694092470086,0.40069519762173955,-0.11212664928883666,0.199,4,0.4989130434782609,False,NS
