outcome,overlay_cluster,overlay_lisa_class,cell_count,cnpj_clean,emissor_x,cidade_x,uf_x,rota,rota_tag,cohort,X,Y,neea_t0_2022,neea_t1_2023,neea_t2_2026,neea_first,neea_first_origin,delta_neea,vol_pct_t0_2022,vol_pct_t1_2023,vol_pct_t2_2026,vol_pct_first,vol_pct_first_origin,delta_vol_pct,status_t0_2022,status_t1_2023,status_t2_2026,motivo_t0_2022,motivo_t1_2023,motivo_t2_2026,processo_t0_2022,processo_t1_2023,processo_t2_2026,observable_t0_2022,observable_t1_2023,observable_t2_2026,cd_ibge,lisa_class,local_I,p_value,outcome_value,cluster,overlay_cell,lisa_sig,area_1985,area_1995,area_2005,area_2015,area_2024,cidade_y,emissor_y,uf_y,cane_area_total_ha,mean_first_key_year,dominant_first_key_year,share_1985,share_1995,share_2005,share_2015,share_2024,share_old_le_1995,share_mid_2000_2010,share_recent_ge_2015,share_recent_ge_2010,schema,buffer_km,scale_m,area_1990,area_2000,area_2010,area_2020,share_1990,share_2000,share_2010,share_2020
delta_vol_pct,C1_developed_diversified,ns,59,06252818003799,Abengoa Bioenergia Agroindustrial Ltda. - Em Recuperação Judicial - Unidade São João - São João da Boa Vista - SP,São João da Boa Vista,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5730700.17016266,7557336.91796437,63.0,59.02,60.1,63.0,t0_2022,-2.8999999999999986,100.0,90.38,93.2,100.0,t0_2022,-6.799999999999997,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.210932/2019-25,48610.214767/2022-86,48610.236202/2023-31,True,True,True,3549102,ns,-0.1588573047026508,0.163,-0.5450334861691557,1,C1_developed_diversified × ns,ns,5724.573967110878,7905.175072729821,6320.951652814828,4555.296399034238,638.0298095628327,São João da Boa Vista,Abengoa Bioenergia Agroindustrial Ltda. - Em Recuperação Judicial - Unidade São João - São João da Boa Vista - SP,SP,56229.81496624665,2000.2556575585836,1990.0,0.10180673670271183,0.14058689464788562,0.11241281260856249,0.08101211789099196,0.01134682392154102,0.43798999384577975,0.4429869575536957,0.11902304860052457,0.3049035452036001,5y_1985_2024,25,300,10998.34727117501,8136.097073065066,10452.025929824977,1499.3177909290089,0.19559636249518234,0.1446936483420577,0.18588049660307554,0.026664106787991596
delta_vol_pct,C1_developed_diversified,ns,59,06252818003799,Abengoa Bioenergia Agroindustrial Ltda. - Em Recuperação Judicial - Unidade São João - São João da Boa Vista - SP,São João da Boa Vista,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5730700.17016266,7557336.91796437,63.0,59.02,60.1,63.0,t0_2022,-2.8999999999999986,100.0,90.38,93.2,100.0,t0_2022,-6.799999999999997,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.210932/2019-25,48610.214767/2022-86,48610.236202/2023-31,True,True,True,3549102,ns,-0.1588573047026508,0.163,-0.5450334861691557,1,C1_developed_diversified × ns,ns,5724.573967110878,7905.175072729821,6320.951652814828,4555.296399034238,,São João da Boa Vista,Abengoa Bioenergia Agroindustrial Ltda. - Em Recuperação Judicial - Unidade São João - São João da Boa Vista - SP,SP,54092.46736575481,1999.4283216214724,1990.0,0.10582941111565981,0.14614188366150363,0.11685456331793315,0.08421313763028922,,0.455296227189803,0.46049063517990785,0.08421313763028922,0.27743830258998575,pre_renovabio_1985_2015,25,300,10998.34727117501,8136.097073065066,10452.025929824977,,0.20332493241263958,0.15041090690227815,0.19322516495969658,
delta_vol_pct,C1_developed_diversified,ns,59,02896264000109,CENTROALCOOL S/A (EM RECUPERACAO JUDICIAL) - INHUMAS - GO,INHUMAS,GO,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5482540.94731307,8186858.98042968,64.14,64.14,61.35,64.14,t0_2022,-2.789999999999999,95.72,95.72,90.88,95.72,t0_2022,-4.840000000000003,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.205783/2021-05,48610.205783/2021-05,48610.230284/2024-91,True,True,True,5210000,ns,0.1534378473759907,0.11,-0.3405178270739919,1,C1_developed_diversified × ns,ns,0.0,2150.75810101079,2268.3226354599,3835.5499584347594,1125.2023134231567,INHUMAS,CENTROALCOOL S/A (EM RECUPERACAO JUDICIAL) - INHUMAS - GO,GO,9379.833008328607,2009.0754203721256,2015.0,0.0,0.22929599056839006,0.24182974616347594,0.4089145249205472,0.11995973834758669,0.22929599056839006,0.24182974616347594,0.5288742632681339,0.5288742632681339,10y_1985_2024,25,300,,,,,,,,
delta_vol_pct,C1_developed_diversified,ns,59,02896264000109,CENTROALCOOL S/A (EM RECUPERACAO JUDICIAL) - INHUMAS - GO,INHUMAS,GO,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5482540.94731307,8186858.98042968,64.14,64.14,61.35,64.14,t0_2022,-2.789999999999999,95.72,95.72,90.88,95.72,t0_2022,-4.840000000000003,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.205783/2021-05,48610.205783/2021-05,48610.230284/2024-91,True,True,True,5210000,ns,0.1534378473759907,0.11,-0.3405178270739919,1,C1_developed_diversified × ns,ns,0.0,2082.0553508047965,2139.5288904190065,2370.1156101226807,352.2023620605469,INHUMAS,CENTROALCOOL S/A (EM RECUPERACAO JUDICIAL) - INHUMAS - GO,GO,12203.48907961004,2008.5648442700713,2010.0,0.0,0.17061148145603355,0.17532108042721947,0.1942162273970271,0.028860792168775507,0.18257135346959136,0.4952184426089396,0.32221020392146893,0.6294430924446319,5y_1985_2024,25,300,145.95216751098633,154.55076599121094,3749.3131999894686,1209.7707327113433,0.011959872013557797,0.012664473658557128,0.307232888523163,0.09913318435566636
delta_vol_pct,C1_developed_diversified,ns,59,02896264000109,CENTROALCOOL S/A (EM RECUPERACAO JUDICIAL) - INHUMAS - GO,INHUMAS,GO,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5482540.94731307,8186858.98042968,64.14,64.14,61.35,64.14,t0_2022,-2.789999999999999,95.72,95.72,90.88,95.72,t0_2022,-4.840000000000003,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.205783/2021-05,48610.205783/2021-05,48610.230284/2024-91,True,True,True,5210000,ns,0.1534378473759907,0.11,-0.3405178270739919,1,C1_developed_diversified × ns,ns,0.0,2082.0553508047965,2139.5288904190065,2370.1156101226807,,INHUMAS,CENTROALCOOL S/A (EM RECUPERACAO JUDICIAL) - INHUMAS - GO,GO,10641.51598483815,2006.7539918444984,2010.0,0.0,0.19565401713170127,0.20105489607565039,0.22272349292145788,,0.2093693719475881,0.5679071351309539,0.22272349292145788,0.575052353333022,pre_renovabio_1985_2015,25,300,145.95216751098633,154.55076599121094,3749.3131999894686,,0.013715354815886803,0.014523378643739503,0.3523288604115641,
delta_vol_pct,C1_developed_diversified,ns,59,43619832001760,BRANCO PERES AGRO S/A - Adamantina-SP,Adamantina,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5307925.95063722,7619657.94129087,55.3,55.3,59.61,55.3,t0_2022,4.310000000000002,97.47,97.47,99.0,97.47,t0_2022,1.5300000000000011,valido,cancelado,valido,sem_motivo,expirado,sem_motivo,48610.222643/2019-79,48610.222643/2019-79,48610.231989/2023-44,True,False,True,3500105,ns,-0.1474754548534873,0.11,0.3241580649852931,1,C1_developed_diversified × ns,ns,491.7371654510498,43652.472464344544,36291.12586130254,27709.269760849886,5178.662821231169,Adamantina,BRANCO PERES AGRO S/A - Adamantina-SP,SP,113323.26807317919,2004.3746017217327,1995.0,0.004339242715216327,0.3852030850024171,0.3202442576741374,0.24451527238833648,0.045698142219892705,0.3895423277176334,0.3202442576741374,0.2902134146082292,0.2902134146082292,10y_1985_2024,25,300,,,,,,,,
delta_vol_pct,C1_developed_diversified,ns,59,43619832001760,BRANCO PERES AGRO S/A - Adamantina-SP,Adamantina,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5307925.95063722,7619657.94129087,55.3,55.3,59.61,55.3,t0_2022,4.310000000000002,97.47,97.47,99.0,97.47,t0_2022,1.5300000000000011,valido,cancelado,valido,sem_motivo,expirado,sem_motivo,48610.222643/2019-79,48610.222643/2019-79,48610.231989/2023-44,True,False,True,3500105,ns,-0.1474754548534873,0.11,0.3241580649852931,1,C1_developed_diversified × ns,ns,491.7371654510498,17684.925521113822,23684.333627274464,8067.567347451753,1632.6885631523883,Adamantina,BRANCO PERES AGRO S/A - Adamantina-SP,SP,117699.73492284663,2001.5932812150681,1990.0,0.00417789526691278,0.15025459091056126,0.2012267371952858,0.0685436322583065,0.013871641802954205,0.39178812677242725,0.4958487115746786,0.11236316165289412,0.29382452961484373,5y_1985_2024,25,300,27936.69598046845,13318.973379041638,21357.954907858606,3524.8584310344622,0.2373556405949532,0.11316060641744316,0.18146136796194962,0.029947887591633426
delta_vol_pct,C1_developed_diversified,ns,59,43619832001760,BRANCO PERES AGRO S/A - Adamantina-SP,Adamantina,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5307925.95063722,7619657.94129087,55.3,55.3,59.61,55.3,t0_2022,4.310000000000002,97.47,97.47,99.0,97.47,t0_2022,1.5300000000000011,valido,cancelado,valido,sem_motivo,expirado,sem_motivo,48610.222643/2019-79,48610.222643/2019-79,48610.231989/2023-44,True,False,True,3500105,ns,-0.1474754548534873,0.11,0.3241580649852931,1,C1_developed_diversified × ns,ns,491.7371654510498,17684.925521113826,23684.333627274464,8067.567347451753,,Adamantina,BRANCO PERES AGRO S/A - Adamantina-SP,SP,112542.18792865978,2000.6917146713379,1990.0,0.004369358500145392,0.1571404097130603,0.21044849103420582,0.07168482767160848,,0.4097428663486129,0.5185723059797785,0.07168482767160848,0.26146214852303323,pre_renovabio_1985_2015,25,300,27936.69598046845,13318.973379041638,21357.954907858606,,0.24823309813540725,0.11834649409414807,0.18977732085142474,
delta_vol_pct,C1_developed_diversified,ns,59,47254396000167,J PILON SA AÇÚCAR E ÁLCOOL - Cerquilho - SP,Cerquilho,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5636301.19852914,7423905.86840809,49.8,51.0,49.44,49.8,t0_2022,-0.3599999999999994,86.54,90.72,89.78,86.54,t0_2022,3.239999999999995,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.219092/2019-66,48610.218112/2022-87,48610.215346/2025-15,True,True,True,3511508,ns,-0.1466669174568937,0.215,0.5025875430734206,1,C1_developed_diversified × ns,ns,13271.174296087378,28790.47716979606,14174.215688993416,11121.346994171892,3239.3556874106907,Cerquilho,J PILON SA AÇÚCAR E ÁLCOOL - Cerquilho - SP,SP,70596.56983645943,1999.609270245016,1995.0,0.18798610650390993,0.40781694119828593,0.20077768256770426,0.15753381531050392,0.04588545441959608,0.5958030477021958,0.20077768256770426,0.20341926973010002,0.20341926973010002,10y_1985_2024,25,300,,,,,,,,
delta_vol_pct,C1_developed_diversified,ns,59,47254396000167,J PILON SA AÇÚCAR E ÁLCOOL - Cerquilho - SP,Cerquilho,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5636301.19852914,7423905.86840809,49.8,51.0,49.44,49.8,t0_2022,-0.3599999999999994,86.54,90.72,89.78,86.54,t0_2022,3.239999999999995,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.219092/2019-66,48610.218112/2022-87,48610.215346/2025-15,True,True,True,3511508,ns,-0.1466669174568937,0.215,0.5025875430734206,1,C1_developed_diversified × ns,ns,13271.174296087376,7265.418694944943,7831.294714770597,3195.395896051444,897.2600691627055,Cerquilho,J PILON SA AÇÚCAR E ÁLCOOL - Cerquilho - SP,SP,78609.69256376004,1997.031385091968,1990.0,0.16882363819605548,0.09242395508737028,0.09962250785319714,0.040648879188271474,0.011414114976151841,0.5957842358370454,0.3221418995354875,0.0820738646274671,0.22099626163778704,5y_1985_2024,25,300,26297.822622452528,6571.534050417881,10920.646919201869,2359.1453006706984,0.3345366425536197,0.08359699467197043,0.13892239701031997,0.03001087046304378
delta_vol_pct,C1_developed_diversified,ns,59,47254396000167,J PILON SA AÇÚCAR E ÁLCOOL - Cerquilho - SP,Cerquilho,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5636301.19852914,7423905.86840809,49.8,51.0,49.44,49.8,t0_2022,-0.3599999999999994,86.54,90.72,89.78,86.54,t0_2022,3.239999999999995,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.219092/2019-66,48610.218112/2022-87,48610.215346/2025-15,True,True,True,3511508,ns,-0.1466669174568937,0.215,0.5025875430734206,1,C1_developed_diversified × ns,ns,13271.174296087376,7265.418694944943,7831.294714770597,3195.395896051444,,Cerquilho,J PILON SA AÇÚCAR E ÁLCOOL - Cerquilho - SP,SP,75353.28719392663,1995.9911629049907,1990.0,0.1761193809890886,0.09641807232970356,0.10392771180129469,0.042405527549553124,,0.6215311548778675,0.3360633175725794,0.042405527549553124,0.1873314800311863,pre_renovabio_1985_2015,25,300,26297.822622452528,6571.534050417881,10920.646919201869,,0.3489937015590754,0.08720965328965154,0.14492595248163317,
delta_vol_pct,C1_developed_diversified,ns,59,02043917000107,USINA RIO VERDE LTDA. - EM RECUPERAÇÃO JUDICIAL - Rio Verde - GO,Rio Verde,GO,Etanol combustível de primeira geração – cana-de-açúcar e milho em usina integrada,cana_milho_integrada,2022,5310460.5809602,8057054.40652174,45.99,45.99,54.17,45.99,t0_2022,8.18,87.08,87.08,83.3,87.08,t0_2022,-3.780000000000001,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.211013/2020-11,48610.211013/2020-11,48610.209894/2024-25,True,True,True,5218805,ns,0.1417432189327936,0.067,-0.2299124196041578,1,C1_developed_diversified × ns,ns,0.0,17.070579528808594,64.36835129681755,5673.3153502183795,818.5930505640366,Rio Verde,USINA RIO VERDE LTDA. - EM RECUPERAÇÃO JUDICIAL - Rio Verde - GO,GO,6573.347331608042,2015.9709272961804,2015.0,0.0,0.0025969386170611205,0.00979232467867647,0.8630785905589007,0.12453214614536179,0.0025969386170611205,0.00979232467867647,0.9876107367042625,0.9876107367042625,10y_1985_2024,25,300,,,,,,,,
delta_vol_pct,C1_developed_diversified,ns,59,02043917000107,USINA RIO VERDE LTDA. - EM RECUPERAÇÃO JUDICIAL - Rio Verde - GO,Rio Verde,GO,Etanol combustível de primeira geração – cana-de-açúcar e milho em usina integrada,cana_milho_integrada,2022,5310460.5809602,8057054.40652174,45.99,45.99,54.17,45.99,t0_2022,8.18,87.08,87.08,83.3,87.08,t0_2022,-3.780000000000001,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.211013/2020-11,48610.211013/2020-11,48610.209894/2024-25,True,True,True,5218805,ns,0.1417432189327936,0.067,-0.2299124196041578,1,C1_developed_diversified × ns,ns,0.0,0.0,64.36835129681755,4752.449861836901,162.10807132720947,Rio Verde,USINA RIO VERDE LTDA. - EM RECUPERAÇÃO JUDICIAL - Rio Verde - GO,GO,8953.60300879759,2014.7863418825846,2015.0,0.0,0.0,0.007189100436279204,0.5307863054869933,0.01810534498435167,0.001906559796322828,0.2539005673846483,0.7441928728190287,0.9909043397673979,5y_1985_2024,25,300,17.070579528808594,0.0,2208.9565327737846,1748.6496120340685,0.001906559796322828,0.0,0.24671146694836907,0.19530122234768374
delta_vol_pct,C1_developed_diversified,ns,59,02043917000107,USINA RIO VERDE LTDA. - EM RECUPERAÇÃO JUDICIAL - Rio Verde - GO,Rio Verde,GO,Etanol combustível de primeira geração – cana-de-açúcar e milho em usina integrada,cana_milho_integrada,2022,5310460.5809602,8057054.40652174,45.99,45.99,54.17,45.99,t0_2022,8.18,87.08,87.08,83.3,87.08,t0_2022,-3.780000000000001,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.211013/2020-11,48610.211013/2020-11,48610.209894/2024-25,True,True,True,5218805,ns,0.1417432189327936,0.067,-0.2299124196041578,1,C1_developed_diversified × ns,ns,0.0,0.0,64.36835129681755,4752.449861836901,,Rio Verde,USINA RIO VERDE LTDA. - EM RECUPERAÇÃO JUDICIAL - Rio Verde - GO,GO,7042.845325436312,2013.2797818061824,2015.0,0.0,0.0,0.009139537832009659,0.6747911734867585,,0.002423818604556824,0.3227850079086846,0.6747911734867585,0.9884366435634334,pre_renovabio_1985_2015,25,300,17.070579528808594,0.0,2208.9565327737846,,0.002423818604556824,0.0,0.3136454700766749,
delta_vol_pct,C1_developed_diversified,ns,59,53172300000114,USINA SÃO JOSÉ DA ESTIVA S.A. AÇÚCAR E ÁLCOOL - Novo Horizonte - SP,Novo Horizonte,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5498236.06647977,7615531.14246577,63.0,60.9,63.11,63.0,t0_2022,0.1099999999999994,96.18,94.73,96.98,96.18,t0_2022,0.7999999999999972,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.219056/2019-01,48610.229410/2022-01,48610.224902/2025-44,True,True,True,3533502,ns,0.1414974587681849,0.057,0.2479864164447467,1,C1_developed_diversified × ns,ns,4475.827293362337,29123.179338219586,41303.35804535734,37063.18200647316,7197.53052374148,Novo Horizonte,USINA SÃO JOSÉ DA ESTIVA S.A. AÇÚCAR E ÁLCOOL - Novo Horizonte - SP,SP,119163.0772071539,2006.0627164364532,2005.0,0.03756052124754657,0.2443976777101153,0.34661204639382803,0.31102907775738514,0.06040067689112496,0.2819581989576619,0.34661204639382803,0.3714297546485101,0.3714297546485101,10y_1985_2024,25,300,,,,,,,,
delta_vol_pct,C1_developed_diversified,ns,59,53172300000114,USINA SÃO JOSÉ DA ESTIVA S.A. AÇÚCAR E ÁLCOOL - Novo Horizonte - SP,Novo Horizonte,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5498236.06647977,7615531.14246577,63.0,60.9,63.11,63.0,t0_2022,0.1099999999999994,96.18,94.73,96.98,96.18,t0_2022,0.7999999999999972,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.219056/2019-01,48610.229410/2022-01,48610.224902/2025-44,True,True,True,3533502,ns,0.1414974587681849,0.057,0.2479864164447467,1,C1_developed_diversified × ns,ns,4475.827293362337,11418.849087154165,24415.499338075228,11943.857503756355,1670.554262598823,Novo Horizonte,USINA SÃO JOSÉ DA ESTIVA S.A. AÇÚCAR E ÁLCOOL - Novo Horizonte - SP,SP,123663.91861675859,2003.349621661306,2010.0,0.03619347780198666,0.09233775878105414,0.19743430105704662,0.09658320419855883,0.013508825219876498,0.28429507241526375,0.5555840217763413,0.16012090580839514,0.3752351137307301,5y_1985_2024,25,300,19262.36631779016,17688.332013829546,26601.865901816116,6186.766898375867,0.15576383583222292,0.1430355127969596,0.21511420792233496,0.05002887638995982
delta_vol_pct,C1_developed_diversified,ns,59,53172300000114,USINA SÃO JOSÉ DA ESTIVA S.A. AÇÚCAR E ÁLCOOL - Novo Horizonte - SP,Novo Horizonte,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5498236.06647977,7615531.14246577,63.0,60.9,63.11,63.0,t0_2022,0.1099999999999994,96.18,94.73,96.98,96.18,t0_2022,0.7999999999999972,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.219056/2019-01,48610.229410/2022-01,48610.224902/2025-44,True,True,True,3533502,ns,0.1414974587681849,0.057,0.2479864164447467,1,C1_developed_diversified × ns,ns,4475.827293362337,11418.849087154163,24415.499338075228,11943.857503756355,,Novo Horizonte,USINA SÃO JOSÉ DA ESTIVA S.A. AÇÚCAR E ÁLCOOL - Novo Horizonte - SP,SP,115806.59745578392,2002.162214465772,2010.0,0.038649156366684985,0.09860275094874443,0.21082995161305298,0.10313624410143503,,0.3035841089427566,0.5932796469558083,0.10313624410143503,0.3328456603717211,pre_renovabio_1985_2015,25,300,19262.36631779016,17688.332013829546,26601.86590181612,,0.16633220162732715,0.15274027907246926,0.22970941627028607,
delta_vol_pct,C1_developed_diversified,ns,59,02635522000195,JALLES MACHADO S.A. - Matriz - Goianésia - GO,Goianésia,GO,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5538381.62495406,8311260.58537639,70.1,72.26,67.67,70.1,t0_2022,-2.4299999999999926,100.0,99.88,95.23,100.0,t0_2022,-4.769999999999996,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.200111/2020-14,48610.219326/2022-71,48610.224191/2025-16,True,True,True,5208608,ns,0.1375717737401174,0.131,-0.333213696392021,1,C1_developed_diversified × ns,ns,43.178568840026855,5635.2806551615395,16025.852137565613,22118.598628059088,4191.722989359088,Goianésia,JALLES MACHADO S.A. - Matriz - Goianésia - GO,GO,48014.63297898535,2010.0737104510752,2015.0,0.000899279368831683,0.11736590088333994,0.3337701684521816,0.46066370303694243,0.08730094825870453,0.11826518025217163,0.3337701684521816,0.547964651295647,0.547964651295647,10y_1985_2024,25,300,,,,,,,,
delta_vol_pct,C1_developed_diversified,ns,59,02635522000195,JALLES MACHADO S.A. - Matriz - Goianésia - GO,Goianésia,GO,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5538381.62495406,8311260.58537639,70.1,72.26,67.67,70.1,t0_2022,-2.4299999999999926,100.0,99.88,95.23,100.0,t0_2022,-4.769999999999996,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.200111/2020-14,48610.219326/2022-71,48610.224191/2025-16,True,True,True,5208608,ns,0.1375717737401174,0.131,-0.333213696392021,1,C1_developed_diversified × ns,ns,43.178568840026855,4840.936588541666,13271.93466091156,8779.081439668991,1251.2251479167564,Goianésia,JALLES MACHADO S.A. - Matriz - Goianésia - GO,GO,50803.117292396695,2008.1403669135557,2010.0,0.0008499196730687441,0.09528818006737101,0.26124252542467247,0.17280595970402957,0.024628904968869252,0.11432260145206882,0.6225459912482506,0.2631314072996806,0.5639389104629573,5y_1985_2024,25,300,923.8293733596802,3073.3834867477417,15281.958865636938,3337.5891607733333,0.01818450171162907,0.060495962660301376,0.30080750316327676,0.06569654262678176
delta_vol_pct,C1_developed_diversified,ns,59,02635522000195,JALLES MACHADO S.A. - Matriz - Goianésia - GO,Goianésia,GO,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5538381.62495406,8311260.58537639,70.1,72.26,67.67,70.1,t0_2022,-2.4299999999999926,100.0,99.88,95.23,100.0,t0_2022,-4.769999999999996,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.200111/2020-14,48610.219326/2022-71,48610.224191/2025-16,True,True,True,5208608,ns,0.1375717737401174,0.131,-0.333213696392021,1,C1_developed_diversified × ns,ns,43.178568840026855,4840.936588541666,13271.93466091156,8779.081439668991,,Goianésia,JALLES MACHADO S.A. - Matriz - Goianésia - GO,GO,46214.302983706606,2006.854475949983,2010.0,0.0009343118050541618,0.10474974793514456,0.28718240466789546,0.18996459695095172,,0.12567417781436696,0.6843612252346812,0.18996459695095172,0.5206405539382241,pre_renovabio_1985_2015,25,300,923.8293733596802,3073.3834867477417,15281.958865636938,,0.01999011807416823,0.06650286357951345,0.33067595698727237,
delta_vol_pct,C1_developed_diversified,ns,59,08070508016414,RAÍZEN ENERGIA S.A.- filial Araraquara - Araraquara - SP,Araraquara,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2023,5600776.63963633,7570486.10648195,,64.55,63.14,64.55,t1_2023,-1.4099999999999966,,97.89,92.53,97.89,t1_2023,-5.359999999999999,,valido,valido,,sem_motivo,sem_motivo,,48610.224843/2021-81,48610.228230/2024-65,False,True,True,3503208,ns,-0.1062065902592759,0.23,-0.394777083568627,1,C1_developed_diversified × ns,ns,61933.960479156645,28519.310615760212,14837.621147832684,15820.214278153811,3026.7549413456636,Araraquara,RAÍZEN ENERGIA S.A.- filial Araraquara - Araraquara - SP,SP,124137.86146224901,1994.462023804305,1985.0,0.49891273902757777,0.22973901982702583,0.11952534845579633,0.12744068644170115,0.024382206247898962,0.7286517588546035,0.11952534845579633,0.1518228926896001,0.1518228926896001,10y_1985_2024,25,300,,,,,,,,
delta_vol_pct,C1_developed_diversified,ns,59,08070508016414,RAÍZEN ENERGIA S.A.- filial Araraquara - Araraquara - SP,Araraquara,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2023,5600776.63963633,7570486.10648195,,64.55,63.14,64.55,t1_2023,-1.4099999999999966,,97.89,92.53,97.89,t1_2023,-5.359999999999999,,valido,valido,,sem_motivo,sem_motivo,,48610.224843/2021-81,48610.228230/2024-65,False,True,True,3503208,ns,-0.1062065902592759,0.23,-0.394777083568627,1,C1_developed_diversified × ns,ns,61933.960479156645,11670.702454211663,6158.528257235359,7003.945965553732,879.8976665683821,Araraquara,RAÍZEN ENERGIA S.A.- filial Araraquara - Araraquara - SP,SP,127612.67688395183,1993.1234174241333,1985.0,0.4853276491917651,0.09145409953922323,0.048259533516688075,0.05488440597420401,0.006895064722829548,0.7239683992842172,0.19707495521521945,0.07895664550056324,0.15484468136290536,5y_1985_2024,25,300,18782.88247868033,9306.458924704908,9684.27539985881,2192.025257981992,0.1471866505532289,0.07292738583618928,0.0758880358623421,0.017177174803529684
delta_vol_pct,C1_developed_diversified,ns,59,08070508016414,RAÍZEN ENERGIA S.A.- filial Araraquara - Araraquara - SP,Araraquara,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2023,5600776.63963633,7570486.10648195,,64.55,63.14,64.55,t1_2023,-1.4099999999999966,,97.89,92.53,97.89,t1_2023,-5.359999999999999,,valido,valido,,sem_motivo,sem_motivo,,48610.224843/2021-81,48610.228230/2024-65,False,True,True,3503208,ns,-0.1062065902592759,0.23,-0.394777083568627,1,C1_developed_diversified × ns,ns,61933.960479156645,11670.702454211661,6158.528257235359,7003.945965553733,,Araraquara,RAÍZEN ENERGIA S.A.- filial Araraquara - Araraquara - SP,SP,124540.75395940145,1992.4322189362656,1985.0,0.497298743665437,0.09370990686322767,0.04944990343677342,0.05623818503489164,,0.7418258078168186,0.2019360071482897,0.05623818503489164,0.1339980756086692,pre_renovabio_1985_2015,25,300,18782.88247868033,9306.458924704908,9684.27539985881,,0.15081715728815395,0.0747262131377387,0.07775989057377755,
delta_vol_pct,C1_developed_diversified,ns,59,12282034001762,USINA CAETE S.A. - Unidade Paulicéia - Paulicéia - SP,Paulicéia,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5231035.18562973,7644359.25066858,67.0,58.83,56.38,67.0,t0_2022,-10.619999999999996,97.05,95.53,97.31,97.05,t0_2022,0.2600000000000051,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.211396/2020-19,48610.218000/2022-26,48610.212304/2025-22,True,True,True,3536406,ns,-0.0966183404891198,0.113,0.1916402654695491,1,C1_developed_diversified × ns,ns,0.0,3784.715643284368,3172.6171080421,49860.47811444225,10983.536442012413,Paulicéia,USINA CAETE S.A. - Unidade Paulicéia - Paulicéia - SP,SP,67801.34730778114,2014.8736211549146,2015.0,0.0,0.055820655393525195,0.04679283279785207,0.7353906683904506,0.16199584341817205,0.055820655393525195,0.04679283279785207,0.8973865118086227,0.8973865118086227,10y_1985_2024,25,300,,,,,,,,
