cidade,cnpj_clean,dem_area_1985,dem_area_1995,dem_area_2005,dem_area_2015,dem_area_2024,dem_area_le12_1985,dem_area_le12_1995,dem_area_le12_2005,dem_area_le12_2015,dem_area_le12_2024,dem_cane_area_le12_total_ha,dem_cane_area_total_ha,dem_elevation_x_area_total,dem_slope_x_area_1985,dem_slope_x_area_1995,dem_slope_x_area_2005,dem_slope_x_area_2015,dem_slope_x_area_2024,dem_slope_x_area_total,emissor,uf,schema,share_cane_slope_le12,mean_cane_slope_pct,mean_cane_elevation_m,share_slope_le12_1985,mean_slope_pct_1985,share_slope_le12_1995,mean_slope_pct_1995,share_slope_le12_2005,mean_slope_pct_2005,share_slope_le12_2015,mean_slope_pct_2015,share_slope_le12_2024,mean_slope_pct_2024,dem_area_1990,dem_area_2000,dem_area_2010,dem_area_2020,dem_area_le12_1990,dem_area_le12_2000,dem_area_le12_2010,dem_area_le12_2020,dem_slope_x_area_1990,dem_slope_x_area_2000,dem_slope_x_area_2010,dem_slope_x_area_2020,share_slope_le12_1990,mean_slope_pct_1990,share_slope_le12_2000,mean_slope_pct_2000,share_slope_le12_2010,mean_slope_pct_2010,share_slope_le12_2020,mean_slope_pct_2020
Goiatuba,11092881000134,0.0,409.31152121848334,7966.671439238418,22698.02103120699,,0.0,402.0761067358302,7861.878536521102,22345.927458345246,,51462.00932462587,52136.09593097305,32664681.743869334,0.0,1946.9905129809006,37770.103213615395,105989.67571187316,,240924.13082056714,Bom Sucesso Agroindustria S.A. - Goiatuba - GO,GO,pre_renovabio_1985_2015,0.9870706351461441,4.621061982461152,626.5271912019763,,,0.9823229640321045,4.756744953537799,0.9868460870369051,4.741014299596378,0.9844879175863984,4.669555798109024,,,625.2065404951572,361.9428388481631,20074.94255996583,,616.9494693055749,357.9422453572645,19877.235508360845,,2999.469555467367,1675.201713399326,90542.69011323096,,0.9867930505284817,4.797565862141841,0.9889468914383553,4.628359877848231,0.990151550819415,4.510234081256821,,
Iturama,12229415001001,1.8529399558901787,1527.76656745643,17716.65998590337,13870.457375930308,,1.8529399558901787,1503.408303042399,17379.96903715633,13541.176099108188,,55620.90564108827,56836.61807433601,25729369.505673733,7.948600351810455,7323.580117260475,89030.39416462838,70574.65587979714,,288492.6836947963,S/A USINA CORURIPE AÇÚCAR E ÁLCOOL - Filial Iturama - Iturama - MG,MG,pre_renovabio_1985_2015,0.978610401631256,5.075824239181152,452.6900153000406,1.0,4.289723650538819,0.9840562917575916,4.793651250958752,0.9809958000540207,5.025235808299492,0.976260243775845,5.0881275193034945,,,767.5400840302893,4452.917618036854,18499.42350302286,,744.020708974261,4365.91373885233,18084.564813998863,,4148.857952621053,22489.168460544126,94918.07851959327,,0.9693574634792621,5.405395807911092,0.9804613768662352,5.050434431899252,0.9775745071755232,5.130866835071016,,
Campo Florido,12229415001435,474.40631118416786,2549.18219774754,19499.25025973761,15843.350244911595,,459.3342029452324,2485.0217066088435,18844.87126813139,15116.063386543412,,77587.26186529153,80515.27917654935,47724895.38853213,2573.2320074886084,12864.303540548859,104909.0809732312,90833.84065497475,,438099.031119073,S/A USINA CORURIPE AÇÚCAR E ÁLCOOL - Filial Campo Florido - Campo Florido - MG,MG,pre_renovabio_1985_2015,0.9636340165344589,5.441191232268278,592.7433386138262,0.9682295368261145,5.4241099808844275,0.974830951198628,5.046443346386057,0.966440812703584,5.380159727979351,0.9540951347331499,5.733247024829728,,,4131.643215100672,2385.1057982660686,35632.34114960169,,4058.9084117536454,2327.453020374448,34295.60986893458,,20090.29838177924,12288.652488810874,194539.6230722393,,0.9823956717556857,4.862544352414447,0.9758279997753,5.152246285152011,0.962485448961805,5.459636296573062,,
Limeira do Oeste,12229415001605,0.0,505.51032719749446,4255.527412011139,13594.608391839733,,0.0,493.78911866981025,4010.9445225100603,12534.595020180854,,35806.12238253881,38540.246889594106,16840594.6388039,0.0,2566.6927688732453,25617.342740420212,86663.70067048365,,240321.32841236054,S/A USINA CORURIPE AÇÚCAR E ÁLCOOL - Filial Limeira do Oeste - Limeira do Oeste - MG,MG,pre_renovabio_1985_2015,0.9290579400052179,6.235593900080787,436.9612547383777,,,0.9768131175624728,5.07742894809443,0.942525833857691,6.019780924948524,0.9220269285362306,6.374858191759625,,,449.55298609286547,1091.9495422446553,18643.09823020822,,429.15039022266865,1026.5720442437073,17311.071286711707,,2577.2630475610495,6512.534642578399,116383.7945424441,,0.9546158150399157,5.732946120457215,0.9401277298339671,5.964135146016886,0.92855120286079,6.242728172394779,,
Paulicéia,12282034001762,0.0,1750.0989413132272,2723.508952958765,18499.540221155625,,0.0,1727.6409603740656,2664.8511343458117,18164.21677504007,,56066.21426328655,57050.860107478096,18706632.96530179,0.0,8378.827926132844,13362.79056698826,92019.54153252841,,281386.4543892116,USINA CAETE S.A. - Unidade Paulicéia - Paulicéia - SP,SP,pre_renovabio_1985_2015,0.9827409114895627,4.932203543629452,327.8939691717245,,,0.987167593551991,4.787630989505997,0.9784624102119333,4.906461038973709,0.9818739578331743,4.9741528942052895,,,3352.1466320182763,330.64443519071625,30394.920924841488,,3295.714671745487,327.14180446763834,29886.64891731348,,15951.992326140346,1583.93263034692,150089.36940707485,,0.9831654260783895,4.758739422009083,0.9894066545500528,4.790440914069233,0.9832777321979278,4.937975320883568,,
Conceição das Alagoas,13537735000281,16391.687820113115,4212.074501454216,16797.52760148519,9388.194440445917,,15976.845809543569,4047.6449546693584,16265.756082056083,8981.317473781548,,91318.7875681366,94622.31040486747,53802337.1806341,85062.06854817856,24249.93621153936,89468.48536787885,53178.031269182706,,515056.92545607546,DELTA SUCROENERGIA S.A. – Usina Volta Grande - Conceição das Alagoas - MG,MG,pre_renovabio_1985_2015,0.9650872735764341,5.443292636295429,568.6009668378003,0.97469192830402,5.189341663999039,0.9609623365569415,5.757242946003705,0.968342274408164,5.326288933138487,0.956660786134608,5.664351287834732,,,6390.26413754403,11467.930437506035,29974.631466318955,,6148.138850214024,10870.622683648999,29028.461714223024,,35300.32906007404,69198.43574952014,158599.63924970175,,0.9621102849399491,5.52407980331796,0.9479149479400806,6.034082272003119,0.9684343157593415,5.2911289143925755,,
Delta,13537735000362,42359.67246658379,6608.754354108139,19241.586644841613,6139.7215450245385,,39665.91900042019,5999.326959224045,17046.72753508497,5253.81941563373,,99149.11798501466,109312.2215535004,69464078.24917492,264630.5942693695,42754.470695034375,134071.7081574101,46632.48238548221,,729389.3104633257,DELTA Sucroenergia S/A - Delta - MG,MG,pre_renovabio_1985_2015,0.9070268317297746,6.672532129505231,635.4648845479487,0.9364075945514305,6.24722947227999,0.9077848317201772,6.4693690223872995,0.8859314904602708,6.967809392857566,0.8557097218669927,7.595211288250017,,,12155.89977225863,10052.41843401623,12754.168336667506,,11089.794544176846,9199.056267552309,10894.474262922597,,80268.96371706098,65794.7811583858,95236.31008058281,,0.9122973002364846,6.603292657960653,0.915108769888026,6.54516936300063,0.8541893109252451,7.467073318044882,,
Nova Olimpía,15009178000170,184.18839123100042,4140.237007704757,17433.599492771194,10588.128150996594,,183.66936583817005,4135.566702706002,17376.726651847977,10548.948377248673,,62307.84604486855,62511.97540146465,13918245.965112465,683.4598382413387,14708.835747903528,63881.77457457431,38143.977709148625,,229035.75216169792,USINAS ITAMARATI S/A - Nova Olimpía - MT,MT,pre_renovabio_1985_2015,0.996734555974513,3.6638700135579403,222.64927441064933,0.9971820949769878,3.7106564299384943,0.9988719715827706,3.5526554930384853,0.9967377453550657,3.6642905901941107,0.9962996505908145,3.602523237835799,,,98.18126050382853,12567.35815077316,17500.282947484095,,97.83523643761873,12532.241845570914,17432.857865219168,,405.1094118207693,47214.99991924341,63997.594960765986,,0.9964756607886869,4.126137816339935,0.9972057528097037,3.756955069856005,0.9961472004500007,3.6569462992577795,,
Campo Novo do Parecis,15043391000107,0.0,32.84303630143404,166.63258404284716,7855.444738061609,,0.0,32.84303630143404,166.54562731832266,7837.282830574992,,12726.846279325437,12748.570986489307,7143441.31987004,0.0,138.5563491731882,517.7365748435259,28534.4847776202,,44733.64064285842,Cooperativa Agrícola de Produtores de Cana de Campo Novo do Parecis Ltda. - Campo Novo do Parecis - MT,MT,pre_renovabio_1985_2015,0.9982959104054177,3.508914112041756,560.3327092456498,,,1.0,4.218743599145806,0.9994781529373502,3.107054828546603,0.9976879848191639,3.6324467587892806,,,0.0,8.861753664910793,4684.788874418508,,0.0,8.861753664910793,4681.31303146578,,0.0,28.90773406624794,15513.955207155264,,,,1.0,3.2620782702087148,0.9992580577170279,3.311559095409803,,
Aparecida do Taboado,15444904000183,8.994881495833397,2267.1643229052424,2949.194030026127,5146.912771876799,,6.9775465205311775,2001.258086219839,2643.0388872643603,4649.400473077039,,25928.85238879557,28550.877426218194,11041983.2643198,99.19890673458576,16069.863586794161,20270.96981493445,34689.55141090867,,189931.57043194064,ALCOOLVALE S/A - ALCOOL E AÇÚCAR - Aparecida do Taboado -MS,MS,pre_renovabio_1985_2015,0.9081630662945992,6.652389963242495,386.7475979627854,0.7757241186293907,11.028372834098661,0.8827141755897695,7.088089480078596,0.8961902337910759,6.873393072328601,0.9033377247972393,6.7398755231399194,,,621.6127163767815,32.532932087779045,17524.465771449635,,559.3960832059383,29.5906932502985,16039.190619257559,,4192.190521225333,211.8151621967554,114397.98102914667,,0.8999109388664253,6.7440552787602535,0.9095612154003853,6.510792252762348,0.915245624513596,6.527901193742558,,
Rio Brilhante,15527906000721,0.0,1502.127611353,6360.376717376885,19587.506117934838,,0.0,1499.2113243927558,6343.049274425384,19527.755122023238,,58878.376587632534,59066.22036906487,21341746.829181146,0.0,5102.217554622831,23236.12551384165,72084.87960459222,,211785.57340789345,Biosev S.A. – USINA Passa Tempo - Rio Brilhante-MS,MS,pre_renovabio_1985_2015,0.9968197765108615,3.585561630397012,361.3189856373237,,,0.9980585624428956,3.39666052075772,0.9972757206496652,3.653262463268776,0.9969495353031752,3.680145862907448,,,2352.8320484017922,731.8147546910479,28531.563119307306,,2348.0817297330095,730.3984262608722,28429.880710797275,,8384.359432704834,2648.3667611330748,100329.62454099883,,0.9979810209266703,3.5635180328319978,0.9980646353177537,3.618903204884332,0.9964361430852969,3.516443320033377,,
Lagoa da Prata,15527906002937,2.01882703602314,132.42551049844306,2804.982008094151,7500.124405420645,,0.9250664412975311,113.40626170740407,2656.311815502305,6862.740293467571,,15154.808135406116,16375.995342749535,11230573.94960562,25.617825508117676,887.428857484869,15889.137782445432,49423.27208860517,,103110.09547281559,BIOSEV S.A. - Usina Lagoa da Prata - Lagoa da Prata-MG,MG,pre_renovabio_1985_2015,0.9254282147873168,6.2964170002935145,685.7948915195528,0.4582197606783625,12.689460291051919,0.8563777574316952,6.701343677246406,0.9469978088405422,5.6646130836473105,0.9150168613880043,6.589660306552376,,,376.9517258088671,826.6235481782286,4732.869317713175,,347.83577818978654,746.4264639751,4427.1624561226545,,2031.2143849428962,5511.460424419829,29341.964109409266,,0.9227594791969629,5.388526556243494,0.9029823377523268,6.667436993013779,0.9354077112489909,6.199614259281238,,
Rio Brilhante,15527906003585,0.0,533.2948982486246,1554.9507443340385,14779.934689956088,,0.0,530.8821115040896,1549.5427459360922,14689.371192056673,,41057.40492741837,41246.72916385698,13824363.164211717,0.0,1944.0394504511473,5766.179605047669,53767.24450721823,,148664.3970112322,BIOSEV S.A. - Usina Rio Brilhante - Rio Brilhante - MS,MS,pre_renovabio_1985_2015,0.9954099575826607,3.6042711755554535,335.16265275951883,,,0.9954756988066852,3.6453366736406076,0.9965220773599086,3.7082715488311075,0.9938725373420656,3.63785399835065,,,956.4835650283917,300.8650621408341,23121.200204148998,,951.9917606223448,299.7831941107032,23035.833923188457,,3445.1242205512876,1132.892498548767,82608.91672941511,,0.9953038352458116,3.6018645238813116,0.9964041420348619,3.7654504995946096,0.9963078784748716,3.572864557203709,,
Leme,15527906003666,38645.794009155834,8748.594121176357,6408.418014051166,8028.3543386256,,35831.331359408265,7828.362779894617,5935.244539287335,7543.415719042017,,85300.67481675831,92411.88748261698,59013481.37823644,238913.0070241442,57140.92707454493,37936.48091016136,45865.29868026417,,565933.9598976192,BIOSEV S.A. - Usina Leme - Leme - SP,SP,pre_renovabio_1985_2015,0.9230487239296318,6.124038533506563,638.5918845055199,0.9271728600250579,6.18212183627387,0.8948138033910753,6.531441084486112,0.9261637624564525,5.919788757066319,0.9395967592946824,5.712914097425849,,,12606.149477720697,7749.041187246143,10225.53633464122,,11366.648604964741,7292.449759257687,9503.222054903648,,83140.85662149741,44270.37745648727,58667.01213051967,,0.9016749027967207,6.595261841725362,0.9410776872963403,5.7130135699046525,0.9293617218599503,5.737304158000247,,
Pompéu,16617789000164,4.392309844493866,369.85495813190937,1610.2200132459402,5784.445954421191,,4.392309844493866,349.3156279399991,1523.8517083749175,5562.743594031854,,9870.546662565393,10325.733067171304,7050645.093291099,11.698392540216446,2187.008169710636,9199.987020894885,29706.273035696326,,55149.40339153129,AGROPÉU – AGRO INDUSTRIAL DE POMPÉU S/A - Pompéu - MG,MG,pre_renovabio_1985_2015,0.9559172795147021,5.340967370817311,682.822715581064,1.0,2.6633805342492805,0.9444665273769701,5.913150876108132,0.9463624199422797,5.713496879441472,0.9616726714820656,5.135543364008978,,,86.19613613933325,288.47636442631483,2182.1473309621215,,76.39276605844498,253.74661593139172,2100.1040403842926,,609.884446233511,1948.5498141050339,11486.002512350678,,0.8862667107833994,7.075542751100265,0.8796097262110564,6.754625523585138,0.962402497112028,5.263623747754205,,
Pirajuba,19537471000161,1110.9814752663174,2995.4795684989763,16524.752179951323,14854.489048317919,,1093.0533173258104,2922.072658772416,16221.449598982055,14461.886835112084,,87134.34917365422,89059.26652328565,48409174.691747636,5424.528513338402,15099.85611176865,78835.53223394274,76289.56061497868,,440615.25973160076,USA - Usina Santo Ângelo Ltda. - Pirajuba - MG,MG,pre_renovabio_1985_2015,0.9783861082088731,4.947438676877003,543.5613449510103,0.983862775087038,4.882645331271675,0.9754941043502613,5.040881023046047,0.9816455594815364,4.770754282753483,0.9735701300846634,5.135791636240595,,,5491.605273979902,4644.27363200211,43437.68534526911,,5396.488916236162,4554.382606049291,42485.01524117639,,26540.16443594016,23257.34449198842,215168.27332964377,,0.9826796805308611,4.832860905296976,0.9806447610378918,5.007746385081613,0.9780681199626473,4.953493069885185,,
ARAPORÃ,19818301000155,2282.986215494573,5108.425902472729,8958.32773229211,15444.479876612273,,2249.5419914722443,5046.005960659975,8731.229472013372,15006.872770102409,,50582.852826395116,51821.33505125475,28262410.227373015,10677.526874959469,23838.664337870126,45267.37557791786,79094.54650998581,,258246.3311467484,ARAPORÃ BIOENERGIA S/A - ARAPORÃ - MG,MG,pre_renovabio_1985_2015,0.976100920139655,4.98339787833188,545.3817467153174,0.9853506675619224,4.677000151157877,0.9877809832217515,4.6665381456019634,0.9746494806770559,5.0531055494590165,0.9716657919200933,5.121217881202944,,,2783.495137631017,2969.559625286857,14274.060561465192,,2734.7585249757944,2910.8906608412663,13903.553446330041,,13271.77994681702,14557.293811668133,71539.14408752999,,0.9824908576284774,4.768026991458083,0.9802432104928946,4.902172594113819,0.9740433275072836,5.011828538871401,,
João Pinheiro,21783238000100,0.0,79.7528338432312,616.0128381103277,3419.8105314712025,,0.0,79.07101628184319,599.9093922302127,3342.461023216943,,5446.026271400323,5584.0454808359345,4497655.621540728,0.0,386.21742255985737,3128.079224526882,17996.199529376976,,29503.604810023833,Destilaria Rio do Cachimbo Ltda. - João Pinheiro-MG,MG,pre_renovabio_1985_2015,0.9752832941799482,5.283553816185453,805.4475267037808,,,0.9914508672791709,4.842679613354409,0.9738585872179,5.077944859270358,0.9773819316764945,5.26233818036551,,,30.678124889731407,379.44131853431463,1058.3498339871273,,30.081578865647316,368.1939650326967,1026.3092957729802,,155.45020705461502,1988.5344494581223,5849.12397704738,,0.9805546777637715,5.0671352181191285,0.9703581213952567,5.240690331615243,0.9697259477110318,5.526645150036961,,
Monte Belo,22587687000146,103.51337873190641,943.878340870142,3311.329895032153,2538.535416095835,,58.138214468955994,496.9086374491453,1739.9047571174362,1391.3435030443995,,6094.841415119404,11231.062280676382,9397886.732697146,1215.7320829331875,11158.114393129945,39626.630411537546,29621.186929756113,,131787.68921687498,Usina Monte Alegre Ltda. - Monte Belo - MG,MG,pre_renovabio_1985_2015,0.5426771985412182,11.734214086197566,836.7762993235904,0.5616492783945403,11.744685545255578,0.5264541158885535,11.821559951088092,0.5254398722784284,11.966983558777303,0.5480890651445902,11.668612831611506,,,1043.992276854813,1628.486754088513,1661.3262190030193,,586.4540885090828,876.8302859242349,945.2619286061501,,11969.127255648375,19142.49320624646,19054.404937623352,,0.5617417882399147,11.464766091668041,0.5384325563120771,11.75477366222778,0.5689803229454914,11.469393981549342,,
Urucânia,23796998000188,0.0,28.634877175092697,0.5036902725696564,3.1896925270557404,,0.0,4.9547911658883095,0.0,1.3432672023773193,,8.145842008292675,37.6186690479517,17936.731925964355,0.0,644.7326499372721,9.473113775253296,57.68998420238495,,801.0737178772688,COMPANHIA AGRÍCOLA PONTENOVENSE - Urucânia - MG,MG,pre_renovabio_1985_2015,0.2165372198019379,21.294578945793045,476.80400130852036,,,0.1730334352611823,22.51564223568858,0.0,18.807418548952104,0.421127488302839,18.086377828911285,,,0.0,0.0,5.290409073233604,,0.0,0.0,1.8477836400270462,,0.0,0.0,89.17796996235847,,,,,,0.3492704655630049,16.8565358043005,,
Naviraí,23858708000183,0.0,253.27895694971085,4585.282658160142,6084.031366207173,,0.0,253.27895694971085,4569.307599932365,6049.272649489811,,30253.28197544737,30367.863077185288,10326472.052684791,0.0,802.9743305742741,17298.027804597805,25698.0271951267,,122185.08836466658,Rio Amambai Agroenergia S/A - Naviraí - MS,MS,pre_renovabio_1985_2015,0.9962268961287566,4.023499712643975,340.04605547773446,,,1.0,3.17031600352692,0.9965160145145365,3.7725106812801568,0.9942868938989328,4.223848571501864,,,574.0829036652166,93.19497154653072,18777.992220656513,,573.1763910918552,93.19497154653072,18715.0514064371,,2209.772158866069,371.63324822485447,75804.65362727689,,0.9984209378687751,3.8492213315495705,1.0,3.98769635375986,0.9966481605977993,4.036888115433814,,
Canápolis,28144326000101,77.55201567662697,2416.742653866463,14028.686845280637,2900.3740361747205,,74.17413673064871,2318.102640386276,13508.61720320819,2801.1095140539837,,33397.281319394504,34689.48860958355,21882188.601892672,481.51899724316354,13793.209493614588,81133.13799764297,16040.051000719093,,199937.21457332626,CANÁPOLIS AÇÚCAR E ETANOL S.A. - Canápolis - MG,MG,pre_renovabio_1985_2015,0.9627493127750504,5.7636253109274795,630.8017061931363,0.9564436988967097,6.208981069569882,0.9591847260516645,5.7073555066143715,0.9629281309214338,5.783373660873813,0.9657752686782234,5.53033877722688,,,2201.9320420012173,1948.3609401319832,11115.84007645191,,2139.126894986659,1872.3084840689219,10683.842445959823,,12171.75513730353,11500.613606641573,64816.928340161314,,0.9714772546034263,5.527761486336008,0.9609659306463465,5.90271205388798,0.9611367537207338,5.831041819094826,,
Barra do Bugres,33664228000135,20.231586650013924,1024.564813021965,12837.361380555029,7722.04635320899,,20.058617778122425,1022.4899061959457,12766.907263376112,7667.684305246145,,40632.228627640274,40864.76790656474,7825961.118443132,92.69790282845497,3651.6391695253988,48547.94035788201,29528.081000000242,,154022.3328977894,Usina Barralcool S/A - Barra do Bugres - MT,MT,pre_renovabio_1985_2015,0.9943095411808981,3.7690739673342524,191.50876217715964,0.9914505532915591,4.581840486959098,0.9979748408303235,3.5640880138708355,0.9945117913961949,3.781769393157258,0.9929601500073548,3.823867359683679,,,4.576416023075581,7038.424329479799,12217.563027625865,,4.576416023075581,7015.573336815104,12134.938782205767,,20.027827367186546,25944.29545730481,46237.65118288129,,1.0,4.376312657372186,0.9967533937149845,3.6860942510441563,0.9932372564615978,3.7845232374353674,,
Lins,35637796000172,1534.2445939790969,6471.725077447704,14683.750961557502,17717.133190526623,,1224.3636984856398,5659.089370722892,12966.336437956583,15306.092838836155,,80426.82677819065,92071.2329062082,40989112.80189195,13058.891816145298,46676.54729883058,104057.84696919836,132781.98189309557,,669658.5279107505,LINS AGROINDUSTRIAL S.A. Lins - SP,SP,pre_renovabio_1985_2015,0.8735282915144673,7.273265565944176,445.1891378889978,0.7980237983503177,8.511610122266605,0.8744329066825416,7.212381048367819,0.8830397949340627,7.086598461225944,0.8639147583436549,7.49455233333654,,,8689.82819877904,7950.036485953218,35024.514397965024,,7438.288086422459,6994.669367113972,30837.986978652956,,65450.27241886972,56851.774519352,250781.21299525918,,0.8559764262620948,7.531825822294827,0.8798285868841901,7.151133786593611,0.8804686519920656,7.160162454952693,,
Nova Andradina,37216363000250,237.10373985022306,746.7738525421888,2500.6705950516985,13849.771901760672,,236.52237285673618,743.3709073142678,2485.1402403358147,13757.045292418872,,27327.996700899534,27516.30253086411,10244274.496545417,1010.8380663841963,3106.338053620972,11565.291594511506,61088.520407278455,,122021.46111209586,ENERGÉTICA SANTA HELENA S/A - EM RECUPERAÇÃO JUDICIAL - Nova Andradina - MS,MS,pre_renovabio_1985_2015,0.9931565721901275,4.4345151742400155,372.2983669428245,0.9975480479816382,4.263273396795581,0.9954431382187036,4.159677046868055,0.9937895239994364,4.624876070201644,0.9933048276896161,4.410796137336564,,,642.3647951294686,2070.3240846664003,7469.293561863461,,638.2137422223593,2060.025293019443,7407.678852732041,,3003.867390864737,9115.186232003745,33131.419367432245,,0.9935378574003692,4.67626403819236,0.9950255171529742,4.402782298440252,0.9917509321837328,4.43568311956486,,
Pirassununga,38278706000192,31127.176319078222,11899.025354132436,9998.029993732565,10731.271686869275,,28115.273049557738,10502.228172277237,8672.636397829945,9512.134653475003,,86704.43543377132,97371.63924673047,62868970.041515775,209506.1050742625,81350.66243515277,70904.93647197122,72610.97223988999,,659202.6386486918,UPI São Luis - Pirassununga - SP,SP,pre_renovabio_1985_2015,0.8904485546768965,6.7699655027716545,645.6599737651719,0.9032387891967427,6.7306492219743586,0.8826124711659595,6.836750071038409,0.8674345249280643,7.09189075412048,0.8863939830275659,6.766297076304235,,,10290.86346875067,9158.491691534542,14166.780732632764,,9238.114781608505,8085.358476616119,12578.689902406784,,68960.597067931,61836.94544847671,94032.41991100772,,0.8977006457875036,6.701147797494095,0.8828264248019845,6.751870016504397,0.8879003734018514,6.6375291384588735,,
Marapoama,43533819000399,14695.041918652492,12745.835252268671,21297.594212824424,7488.088323751881,,14005.780110067333,11955.191526743187,20028.8991501916,6990.568598376098,,115980.1063326957,123502.23788757807,61176482.81173675,88906.09600504334,80778.949412291,132027.0774945949,47043.76656646828,,773442.2883546725,USINA ITAJOBI LTDA. - AÇÚCAR E ÁLCOOL - Marapoama - SP,SP,pre_renovabio_1985_2015,0.9390931558525308,6.262577112640853,495.34716016583144,0.9530956214755485,6.050074337807391,0.9379684650023422,6.33767405693659,0.940430123235756,6.199154523053798,0.9335585126850503,6.2824801915393484,,,26609.626506675046,19659.703834277454,21006.347839128095,,25186.71799017328,18338.562893172428,19474.386063971793,,164570.73678656344,125993.7381978289,134121.92389188262,,0.9465265506020979,6.184631593580645,0.9327995501742216,6.408730226045112,0.9270714839681581,6.384828287097886,,
Fernandópolis,43545284000104,66.24891567975283,3870.0076103738415,4662.825455522304,28485.93917394125,,63.14109888672829,3436.242997286074,4189.16263287567,25991.867341268353,,52594.36753960864,57979.03391609243,26465079.161153544,401.39015804231167,27502.292885262883,31945.36305648299,189700.5287151259,,391685.49761470605,ALCOESTE BIOENERGIA FERNANDÓPOLIS S/A - Fernandópolis - SP,SP,pre_renovabio_1985_2015,0.9071273525482245,6.755640291998577,456.4594711849451,0.953088790040765,6.058818531953507,0.8879163410622167,7.106521654257463,0.8984172092297251,6.851074174060982,0.9124455115401476,6.659444421220372,,,1362.0113301139252,3720.9214478164035,15811.079982644937,,1217.2970908876437,3310.8348866800475,14385.821491724106,,9546.11713517279,26222.66072463674,106367.14493998245,,0.8937496069036541,7.008838270364687,0.8897889764974715,7.0473567078459345,0.9098569805171267,6.727380106655368,,
Adamantina,43619832001760,859.6874674467479,17612.933287975837,22255.698999110125,7683.823406819648,,801.5178394216824,16509.328975413915,20839.129472538767,7156.418403077183,,101191.92253769003,108190.9431848561,40447550.83700836,5544.53228924064,112456.85049102582,142204.29455198167,49496.89632558314,,693614.6176644175,BRANCO PERES AGRO S/A - Adamantina-SP,SP,pre_renovabio_1985_2015,0.9353086271259556,6.411022930813171,373.85338963076856,0.9323363079866362,6.449474372015419,0.9373412540365811,6.384901858897003,0.9363502567756691,6.3895676589473815,0.9313616443508611,6.4417014427547885,,,27312.08160801886,12398.711713337023,20068.00670214783,,25758.074629642826,11539.56437225304,18587.8888453426,,170419.20148373186,80618.63586870351,132874.20665415094,,0.9431018477214942,6.239700215076121,0.9307067249446718,6.502178430520633,0.9262448992182758,6.621196047334872,,
Promissão,43932102000581,5966.425110934207,10792.544239880757,13071.231858953224,12141.908122353841,,4811.801139815327,8869.794907107102,11079.206945136335,9826.700870018965,,87082.67892641923,106607.89234199122,48093566.555475384,49642.035910973595,87703.36408725336,100080.17589865036,100760.33167205442,,870273.866255914,RENUKA DO BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL - Promissão - SP,SP,pre_renovabio_1985_2015,0.8168502069909012,8.163315558890629,451.12576094454937,0.8064797680938138,8.320231124664327,0.8218446651653568,8.126291830537111,0.8476023579634968,7.656522122671996,0.8093209708882192,8.298558237856351,,,20431.662099155725,11268.76623428724,32935.35467642624,,16470.161504866883,9238.46660774765,26786.546951726963,,170388.33427784318,90771.72284528437,270927.9015638546,,0.8061097244529832,8.33942600709337,0.8198294663028823,8.055160694441875,0.8133067706387768,8.226050826705489,,
Araras,44207249000148,63342.539518321086,6848.617319701612,5081.158353510528,5309.808373267657,,58149.36010180493,6028.159282766545,4439.496934160796,4745.358376462582,,97970.04446148685,108841.6817527046,71612590.85076518,404113.6448434749,47203.08985634564,35738.99000595527,35167.930990731475,,724358.9347014292,USINA SANTA LÚCIA S.A. - Araras - SP,SP,pre_renovabio_1985_2015,0.9001151294600646,6.655161175726961,657.9518957955249,0.9180143477668102,6.379814385663994,0.8802009225168952,6.892353252174738,0.873717492211906,7.033630428239559,0.8936967293119634,6.623201539209055,,,15841.008746134155,5722.763396263503,6695.786045506072,,13706.167975594748,5305.184090174034,5596.317700523226,,116247.96066425118,35128.67186469762,50758.64647597297,,0.8652332812416131,7.338419069594944,0.9270318765297699,6.138410664965422,0.8357969717803689,7.580685244571103,,
Araras,44209336003583,60230.69777357038,6456.2336185780805,4342.361160014802,5742.990954778064,,55442.190653910424,5722.129930824129,3844.13174814015,5256.017746766874,,93454.62169014757,102773.76200404513,66929853.375953935,382084.5556295098,44373.710704387886,29798.139374170467,36004.26892180834,,670345.4463602378,USJ AÇÚCAR E ÁLCOOL S.A.- Araras - SP,SP,pre_renovabio_1985_2015,0.9093237404938942,6.522534869686421,651.2348295017127,0.920497233193915,6.343684694902721,0.886295364894861,6.87300263991388,0.8852630185479657,6.8621973797474025,0.9152056460047115,6.26925398373707,,,15757.476962325181,6116.611492558816,4127.390042219793,,13796.254437212616,5678.921320269387,3714.9758530239847,,112953.3677495925,37723.50039045712,27407.90359031195,,0.8755370209455685,7.168239434501768,0.9284423781333991,6.167385395712931,0.9000786974390228,6.640492735106623,,
