iteration,period,slope_bin,selection_ratio
21,pre_law_1986_2001,00_03,0.8293404700899079
21,pre_law_1986_2001,03_06,1.2872909729684903
21,pre_law_1986_2001,06_09,1.5817457287700993
21,pre_law_1986_2001,09_12,1.0213753183075147
21,pre_law_1986_2001,12_20,0.2869688573958104
21,pre_law_1986_2001,gt_20,0.04403550739562744
21,zae_2009_2019,00_03,1.0977086910410552
21,zae_2009_2019,03_06,1.3634263232457295
21,zae_2009_2019,06_09,1.0157801551930294
21,zae_2009_2019,09_12,0.4923972440375042
21,zae_2009_2019,12_20,0.15606526574662827
21,zae_2009_2019,gt_20,0.03000281518150921
22,post_law_pre_zae_2002_2008,00_03,0.8258789467595345
22,post_law_pre_zae_2002_2008,03_06,1.4137579038634451
22,post_law_pre_zae_2002_2008,06_09,1.405551969715461
22,post_law_pre_zae_2002_2008,09_12,0.7179627766189832
22,post_law_pre_zae_2002_2008,12_20,0.1854413070144131
22,post_law_pre_zae_2002_2008,gt_20,0.020905484028486493
22,post_zae_2020_2023,00_03,0.9327504533475578
22,post_zae_2020_2023,03_06,1.435937763706457
22,post_zae_2020_2023,06_09,1.1760749170763225
22,post_zae_2020_2023,09_12,0.5678766545331897
22,post_zae_2020_2023,12_20,0.16637606315753642
22,post_zae_2020_2023,gt_20,0.03486738694509316
22,pre_law_1986_2001,00_03,0.7947992047900493
22,pre_law_1986_2001,03_06,1.3391070696427019
22,pre_law_1986_2001,06_09,1.5422422820047614
22,pre_law_1986_2001,09_12,0.9287893301481988
22,pre_law_1986_2001,12_20,0.24029637403503326
22,pre_law_1986_2001,gt_20,0.033831244733924695
22,zae_2009_2019,00_03,0.9887036616767878
22,zae_2009_2019,03_06,1.4070004154681879
22,zae_2009_2019,06_09,1.1354106022590196
22,zae_2009_2019,09_12,0.5137804781503789
22,zae_2009_2019,12_20,0.13043511973577285
22,zae_2009_2019,gt_20,0.019517184726047805
23,post_law_pre_zae_2002_2008,00_03,0.870710407303829
23,post_law_pre_zae_2002_2008,03_06,1.39552775699954
23,post_law_pre_zae_2002_2008,06_09,1.396774559630841
23,post_law_pre_zae_2002_2008,09_12,0.7493952469901469
23,post_law_pre_zae_2002_2008,12_20,0.19671203819512204
23,post_law_pre_zae_2002_2008,gt_20,0.020000409024086983
23,post_zae_2020_2023,00_03,0.9325152282118675
23,post_zae_2020_2023,03_06,1.4635022894870278
23,post_zae_2020_2023,06_09,1.1941349282043645
23,post_zae_2020_2023,09_12,0.5756061384275357
23,post_zae_2020_2023,12_20,0.17165473041983365
23,post_zae_2020_2023,gt_20,0.04052525914217556
23,pre_law_1986_2001,00_03,0.818665026228741
23,pre_law_1986_2001,03_06,1.3381424071174688
23,pre_law_1986_2001,06_09,1.5599841113963269
23,pre_law_1986_2001,09_12,0.9566043429843288
23,pre_law_1986_2001,12_20,0.24535483942439698
23,pre_law_1986_2001,gt_20,0.030375791158937654
23,zae_2009_2019,00_03,1.0704971689156617
23,zae_2009_2019,03_06,1.3889048760889662
23,zae_2009_2019,06_09,1.0679464912188625
23,zae_2009_2019,09_12,0.4876010885678111
23,zae_2009_2019,12_20,0.1282515492354985
23,zae_2009_2019,gt_20,0.017704776345406417
24,post_law_pre_zae_2002_2008,00_03,0.897502732753929
24,post_law_pre_zae_2002_2008,03_06,1.4335588971899014
24,post_law_pre_zae_2002_2008,06_09,1.3313026700978383
24,post_law_pre_zae_2002_2008,09_12,0.6546022364525768
24,post_law_pre_zae_2002_2008,12_20,0.16810107147492778
24,post_law_pre_zae_2002_2008,gt_20,0.020374128608518075
24,post_zae_2020_2023,00_03,0.942377040841627
24,post_zae_2020_2023,03_06,1.4942876874430355
24,post_zae_2020_2023,06_09,1.1505994790039114
24,post_zae_2020_2023,09_12,0.5234357429948875
24,post_zae_2020_2023,12_20,0.16045715581205183
24,post_zae_2020_2023,gt_20,0.04714183429732107
24,pre_law_1986_2001,00_03,0.8454839142897412
24,pre_law_1986_2001,03_06,1.382868860963326
24,pre_law_1986_2001,06_09,1.4961803477889046
24,pre_law_1986_2001,09_12,0.860987557651303
24,pre_law_1986_2001,12_20,0.23347999456370716
24,pre_law_1986_2001,gt_20,0.036054843101407594
24,zae_2009_2019,00_03,1.0707231828756114
24,zae_2009_2019,03_06,1.4203294922708534
24,zae_2009_2019,06_09,1.0373131182121826
24,zae_2009_2019,09_12,0.4448187421117001
24,zae_2009_2019,12_20,0.12707381413452282
24,zae_2009_2019,gt_20,0.019758381542757476
25,post_law_pre_zae_2002_2008,00_03,0.8886153058875994
25,post_law_pre_zae_2002_2008,03_06,1.4484413401128022
25,post_law_pre_zae_2002_2008,06_09,1.284998847576881
25,post_law_pre_zae_2002_2008,09_12,0.5833762666728068
25,post_law_pre_zae_2002_2008,12_20,0.14886997532763077
25,post_law_pre_zae_2002_2008,gt_20,0.01613830167115335
25,post_zae_2020_2023,00_03,0.9400617964639998
25,post_zae_2020_2023,03_06,1.4940019333048595
25,post_zae_2020_2023,06_09,1.11851801591776
25,post_zae_2020_2023,09_12,0.48582250655560444
25,post_zae_2020_2023,12_20,0.13775020982368133
25,post_zae_2020_2023,gt_20,0.03191486868620608
25,pre_law_1986_2001,00_03,0.9167327806632726
25,pre_law_1986_2001,03_06,1.382510439250161
25,pre_law_1986_2001,06_09,1.3440186721490102
25,pre_law_1986_2001,09_12,0.7103078801823595
25,pre_law_1986_2001,12_20,0.17943272446738048
25,pre_law_1986_2001,gt_20,0.024838878974778808
25,zae_2009_2019,00_03,1.0339268886904636
25,zae_2009_2019,03_06,1.4354129358842664
25,zae_2009_2019,06_09,1.0410372071070633
25,zae_2009_2019,09_12,0.43076307499649136
25,zae_2009_2019,12_20,0.11076965280313975
25,zae_2009_2019,gt_20,0.016425857753799903
26,post_law_pre_zae_2002_2008,00_03,0.9020008877092769
26,post_law_pre_zae_2002_2008,03_06,1.3930318526361598
26,post_law_pre_zae_2002_2008,06_09,1.334194389186234
26,post_law_pre_zae_2002_2008,09_12,0.6814486844941962
26,post_law_pre_zae_2002_2008,12_20,0.17825535365910042
26,post_law_pre_zae_2002_2008,gt_20,0.020878551957761525
26,post_zae_2020_2023,00_03,0.9707336741478872
26,post_zae_2020_2023,03_06,1.4360349342603818
26,post_zae_2020_2023,06_09,1.141818859349524
26,post_zae_2020_2023,09_12,0.5584100827173994
26,post_zae_2020_2023,12_20,0.1716933514913504
26,post_zae_2020_2023,gt_20,0.03526216004634624
26,pre_law_1986_2001,00_03,0.8543233698696648
26,pre_law_1986_2001,03_06,1.3330001991353961
26,pre_law_1986_2001,06_09,1.4850826159150543
26,pre_law_1986_2001,09_12,0.889467415502256
26,pre_law_1986_2001,12_20,0.2455676589302902
26,pre_law_1986_2001,gt_20,0.03492914286488848
26,zae_2009_2019,00_03,1.0617422907572434
26,zae_2009_2019,03_06,1.3949804911243002
26,zae_2009_2019,06_09,1.0561109711111363
26,zae_2009_2019,09_12,0.4770794861033008
26,zae_2009_2019,12_20,0.13157749411540653
26,zae_2009_2019,gt_20,0.02078380135421075
27,post_law_pre_zae_2002_2008,00_03,0.8398776361443431
27,post_law_pre_zae_2002_2008,03_06,1.4340329555110736
27,post_law_pre_zae_2002_2008,06_09,1.4052610004375181
27,post_law_pre_zae_2002_2008,09_12,0.6591639758729234
27,post_law_pre_zae_2002_2008,12_20,0.16649215895000732
27,post_law_pre_zae_2002_2008,gt_20,0.02108958767825651
27,post_zae_2020_2023,00_03,0.9133405317289202
27,post_zae_2020_2023,03_06,1.4389384039734123
27,post_zae_2020_2023,06_09,1.2541989011505001
27,post_zae_2020_2023,09_12,0.5892185269899688
27,post_zae_2020_2023,12_20,0.1784925087139892
27,post_zae_2020_2023,gt_20,0.04014514865410334
27,pre_law_1986_2001,00_03,0.8189791025445444
27,pre_law_1986_2001,03_06,1.3711470351101027
27,pre_law_1986_2001,06_09,1.4804946496153553
27,pre_law_1986_2001,09_12,0.8488637203463736
27,pre_law_1986_2001,12_20,0.24501753374408727
27,pre_law_1986_2001,gt_20,0.031099918151962468
27,zae_2009_2019,00_03,1.0120541387821431
27,zae_2009_2019,03_06,1.4009384146639288
27,zae_2009_2019,06_09,1.143484804489162
27,zae_2009_2019,09_12,0.488652232070399
27,zae_2009_2019,12_20,0.1371451499526006
27,zae_2009_2019,gt_20,0.02309335621328637
28,post_law_pre_zae_2002_2008,00_03,0.8700659191161109
28,post_law_pre_zae_2002_2008,03_06,1.4595008894355614
28,post_law_pre_zae_2002_2008,06_09,1.3861393384908833
28,post_law_pre_zae_2002_2008,09_12,0.6895386213355874
28,post_law_pre_zae_2002_2008,12_20,0.16701736572173534
28,post_law_pre_zae_2002_2008,gt_20,0.017421338503059308
28,post_zae_2020_2023,00_03,0.939925403650529
28,post_zae_2020_2023,03_06,1.4541452894314209
28,post_zae_2020_2023,06_09,1.2549728302565766
28,post_zae_2020_2023,09_12,0.6331021491165351
28,post_zae_2020_2023,12_20,0.18255638308383312
28,post_zae_2020_2023,gt_20,0.034626492606241135
28,pre_law_1986_2001,00_03,0.8486284949658998
28,pre_law_1986_2001,03_06,1.4026195293440498
28,pre_law_1986_2001,06_09,1.4965875480597968
28,pre_law_1986_2001,09_12,0.8452558614680317
28,pre_law_1986_2001,12_20,0.20836491259338683
28,pre_law_1986_2001,gt_20,0.02642694483034097
28,zae_2009_2019,00_03,1.086612121174876
28,zae_2009_2019,03_06,1.396604815837144
28,zae_2009_2019,06_09,1.1075731484076077
28,zae_2009_2019,09_12,0.5239928570355229
28,zae_2009_2019,12_20,0.1457458082814795
28,zae_2009_2019,gt_20,0.020746918144927132
29,post_law_pre_zae_2002_2008,00_03,0.883592041338286
29,post_law_pre_zae_2002_2008,03_06,1.3964538149317678
29,post_law_pre_zae_2002_2008,06_09,1.3784515368584966
29,post_law_pre_zae_2002_2008,09_12,0.7318670003414
29,post_law_pre_zae_2002_2008,12_20,0.20740761071169245
29,post_law_pre_zae_2002_2008,gt_20,0.019632372202738998
29,post_zae_2020_2023,00_03,0.9816551112242138
29,post_zae_2020_2023,03_06,1.4370444253117867
29,post_zae_2020_2023,06_09,1.1416341577046576
29,post_zae_2020_2023,09_12,0.5841511510583972
29,post_zae_2020_2023,12_20,0.17490617466394984
29,post_zae_2020_2023,gt_20,0.03328027691249811
29,pre_law_1986_2001,00_03,0.8273737926787563
29,pre_law_1986_2001,03_06,1.4052473436759987
29,pre_law_1986_2001,06_09,1.4837141172284154
29,pre_law_1986_2001,09_12,0.840731314154428
29,pre_law_1986_2001,12_20,0.2240492837005671
29,pre_law_1986_2001,gt_20,0.024667788266915843
29,zae_2009_2019,00_03,1.0894715766892449
29,zae_2009_2019,03_06,1.3855839223059065
29,zae_2009_2019,06_09,1.0452973313073068
29,zae_2009_2019,09_12,0.4875401693909925
29,zae_2009_2019,12_20,0.14072248450822042
29,zae_2009_2019,gt_20,0.01957562143546702
30,post_law_pre_zae_2002_2008,00_03,0.8164711570679577
30,post_law_pre_zae_2002_2008,03_06,1.4607985365444338
30,post_law_pre_zae_2002_2008,06_09,1.4709408795856234
30,post_law_pre_zae_2002_2008,09_12,0.6594658692845446
30,post_law_pre_zae_2002_2008,12_20,0.14851766098900032
30,post_law_pre_zae_2002_2008,gt_20,0.01571340920561823
30,post_zae_2020_2023,00_03,0.9259953210376738
30,post_zae_2020_2023,03_06,1.4736102310651682
30,post_zae_2020_2023,06_09,1.2274197248515744
30,post_zae_2020_2023,09_12,0.563097987932043
30,post_zae_2020_2023,12_20,0.14773737950903
30,post_zae_2020_2023,gt_20,0.03873182979149657
30,pre_law_1986_2001,00_03,0.824396344072695
30,pre_law_1986_2001,03_06,1.3971224530544577
30,pre_law_1986_2001,06_09,1.5196420724130302
30,pre_law_1986_2001,09_12,0.8301674249376645
30,pre_law_1986_2001,12_20,0.204291626967019
30,pre_law_1986_2001,gt_20,0.0258848278492485
30,zae_2009_2019,00_03,1.0340058843992666
30,zae_2009_2019,03_06,1.434725787570551
30,zae_2009_2019,06_09,1.1204633555069643
30,zae_2009_2019,09_12,0.4499005540098111
30,zae_2009_2019,12_20,0.10661112110905639
30,zae_2009_2019,gt_20,0.017198556482878723
31,post_law_pre_zae_2002_2008,00_03,0.8692219294146802
31,post_law_pre_zae_2002_2008,03_06,1.4487248007526776
31,post_law_pre_zae_2002_2008,06_09,1.3503996399465747
31,post_law_pre_zae_2002_2008,09_12,0.6543687053687728
31,post_law_pre_zae_2002_2008,12_20,0.15840754141227947
31,post_law_pre_zae_2002_2008,gt_20,0.017306129506409917
31,post_zae_2020_2023,00_03,0.9559839562417571
31,post_zae_2020_2023,03_06,1.4883831462573
31,post_zae_2020_2023,06_09,1.1439607575728747
31,post_zae_2020_2023,09_12,0.510275203689901
31,post_zae_2020_2023,12_20,0.14216116513910157
31,post_zae_2020_2023,gt_20,0.03322050776587241
31,pre_law_1986_2001,00_03,0.9173770934568877
31,pre_law_1986_2001,03_06,1.4027024735059044
31,pre_law_1986_2001,06_09,1.3500452590818592
31,pre_law_1986_2001,09_12,0.7224525770639767
31,pre_law_1986_2001,12_20,0.18591293042290563
31,pre_law_1986_2001,gt_20,0.0261284534952349
31,zae_2009_2019,00_03,1.0459146390743697
31,zae_2009_2019,03_06,1.4304855422142035
31,zae_2009_2019,06_09,1.0695318802146452
31,zae_2009_2019,09_12,0.47278714656196497
31,zae_2009_2019,12_20,0.12437998218781914
31,zae_2009_2019,gt_20,0.019853785741436005
32,post_law_pre_zae_2002_2008,00_03,0.9395322180189745
32,post_law_pre_zae_2002_2008,03_06,1.4874245824935526
32,post_law_pre_zae_2002_2008,06_09,1.2751079713060223
32,post_law_pre_zae_2002_2008,09_12,0.5577693203571633
32,post_law_pre_zae_2002_2008,12_20,0.13198339533710055
32,post_law_pre_zae_2002_2008,gt_20,0.01596676362672782
32,post_zae_2020_2023,00_03,1.0056094452615167
32,post_zae_2020_2023,03_06,1.5166943634589218
32,post_zae_2020_2023,06_09,1.0905353230331312
32,post_zae_2020_2023,09_12,0.45207210774147494
32,post_zae_2020_2023,12_20,0.1387902445348896
32,post_zae_2020_2023,gt_20,0.03949534353449672
32,pre_law_1986_2001,00_03,0.9151996575217785
32,pre_law_1986_2001,03_06,1.4148196443228958
32,pre_law_1986_2001,06_09,1.4352245574655742
32,pre_law_1986_2001,09_12,0.7612270234248099
32,pre_law_1986_2001,12_20,0.17964356952409205
32,pre_law_1986_2001,gt_20,0.02410003479275423
32,zae_2009_2019,00_03,1.066401726621017
32,zae_2009_2019,03_06,1.495989224411903
32,zae_2009_2019,06_09,1.0334992500145048
32,zae_2009_2019,09_12,0.39275401144905897
32,zae_2009_2019,12_20,0.10628008610485268
32,zae_2009_2019,gt_20,0.020613411361075425
33,post_law_pre_zae_2002_2008,00_03,0.929696005322761
33,post_law_pre_zae_2002_2008,03_06,1.407415968293558
33,post_law_pre_zae_2002_2008,06_09,1.2943233179416451
33,post_law_pre_zae_2002_2008,09_12,0.7141125741972696
33,post_law_pre_zae_2002_2008,12_20,0.20222927440998606
33,post_law_pre_zae_2002_2008,gt_20,0.02169304519831267
33,post_zae_2020_2023,00_03,0.9344518848713683
33,post_zae_2020_2023,03_06,1.5099466583711196
33,post_zae_2020_2023,06_09,1.1505181958586208
33,post_zae_2020_2023,09_12,0.5731642275526119
33,post_zae_2020_2023,12_20,0.18160450322075677
33,post_zae_2020_2023,gt_20,0.045972369507208816
33,pre_law_1986_2001,00_03,0.8437388766263186
33,pre_law_1986_2001,03_06,1.3752876287164604
33,pre_law_1986_2001,06_09,1.493781827504895
33,pre_law_1986_2001,09_12,0.9079669049510174
33,pre_law_1986_2001,12_20,0.231572693564369
33,pre_law_1986_2001,gt_20,0.029514931427494798
33,zae_2009_2019,00_03,1.0727506633047057
33,zae_2009_2019,03_06,1.4197378819615072
33,zae_2009_2019,06_09,1.0411887043300618
33,zae_2009_2019,09_12,0.5112295775384825
33,zae_2009_2019,12_20,0.1576648538194188
33,zae_2009_2019,gt_20,0.0237404420089222
34,post_law_pre_zae_2002_2008,00_03,0.9267236928027173
34,post_law_pre_zae_2002_2008,03_06,1.445972481828971
34,post_law_pre_zae_2002_2008,06_09,1.3087867068034778
34,post_law_pre_zae_2002_2008,09_12,0.5881807965934315
34,post_law_pre_zae_2002_2008,12_20,0.12388514903146994
34,post_law_pre_zae_2002_2008,gt_20,0.016055751075353838
34,post_zae_2020_2023,00_03,0.952959091649509
34,post_zae_2020_2023,03_06,1.5047571078400246
34,post_zae_2020_2023,06_09,1.1633247904839041
34,post_zae_2020_2023,09_12,0.4983539635287775
34,post_zae_2020_2023,12_20,0.13520040830045774
34,post_zae_2020_2023,gt_20,0.03005967527921197
34,pre_law_1986_2001,00_03,0.892206368265942
34,pre_law_1986_2001,03_06,1.4159829317892643
34,pre_law_1986_2001,06_09,1.4292076125392097
34,pre_law_1986_2001,09_12,0.7303997447445849
34,pre_law_1986_2001,12_20,0.1712657169817902
34,pre_law_1986_2001,gt_20,0.02141961594119565
34,zae_2009_2019,00_03,1.1049164617763576
34,zae_2009_2019,03_06,1.3996603358941107
34,zae_2009_2019,06_09,1.0454787335315006
34,zae_2009_2019,09_12,0.4305012267808494
34,zae_2009_2019,12_20,0.10883965242839107
34,zae_2009_2019,gt_20,0.01897700214330155
35,post_law_pre_zae_2002_2008,00_03,0.8336417256630166
35,post_law_pre_zae_2002_2008,03_06,1.4406528551631788
35,post_law_pre_zae_2002_2008,06_09,1.4408024370723904
35,post_law_pre_zae_2002_2008,09_12,0.7982798316014894
35,post_law_pre_zae_2002_2008,12_20,0.22719518792983834
35,post_law_pre_zae_2002_2008,gt_20,0.031312954687771594
35,post_zae_2020_2023,00_03,0.9832143085415029
35,post_zae_2020_2023,03_06,1.454552820923937
35,post_zae_2020_2023,06_09,1.1388341216865105
35,post_zae_2020_2023,09_12,0.572904104103426
35,post_zae_2020_2023,12_20,0.20284029148142682
35,post_zae_2020_2023,gt_20,0.06488614198184528
35,pre_law_1986_2001,00_03,0.8489092016848838
35,pre_law_1986_2001,03_06,1.3879471531873366
35,pre_law_1986_2001,06_09,1.513183071047728
35,pre_law_1986_2001,09_12,0.8941416601163931
35,pre_law_1986_2001,12_20,0.2500892536454247
35,pre_law_1986_2001,gt_20,0.04252476081820057
35,zae_2009_2019,00_03,1.0659388788504276
35,zae_2009_2019,03_06,1.419924342988054
35,zae_2009_2019,06_09,1.0685984559087436
35,zae_2009_2019,09_12,0.5106140984658918
35,zae_2009_2019,12_20,0.1639298605845629
35,zae_2009_2019,gt_20,0.03169013682973664
36,post_law_pre_zae_2002_2008,00_03,0.835869350297834
36,post_law_pre_zae_2002_2008,03_06,1.4063392373428707
36,post_law_pre_zae_2002_2008,06_09,1.4170216464415075
36,post_law_pre_zae_2002_2008,09_12,0.7709496439794946
36,post_law_pre_zae_2002_2008,12_20,0.21716266652688884
36,post_law_pre_zae_2002_2008,gt_20,0.02264493927829936
36,post_zae_2020_2023,00_03,0.9551535488972741
36,post_zae_2020_2023,03_06,1.4214697379296521
36,post_zae_2020_2023,06_09,1.1861324589610502
36,post_zae_2020_2023,09_12,0.5794398587127029
36,post_zae_2020_2023,12_20,0.18377498977757975
36,post_zae_2020_2023,gt_20,0.04422173731441535
36,pre_law_1986_2001,00_03,0.795325162875071
36,pre_law_1986_2001,03_06,1.362216741184242
36,pre_law_1986_2001,06_09,1.5455000951787305
36,pre_law_1986_2001,09_12,0.9090527858526676
36,pre_law_1986_2001,12_20,0.24841419018243105
36,pre_law_1986_2001,gt_20,0.026619216533715753
36,zae_2009_2019,00_03,1.05126604853266
36,zae_2009_2019,03_06,1.373925538916884
36,zae_2009_2019,06_09,1.0887840234056154
36,zae_2009_2019,09_12,0.5136662105444433
36,zae_2009_2019,12_20,0.1538998432313131
36,zae_2009_2019,gt_20,0.02682853774845377
37,post_law_pre_zae_2002_2008,00_03,0.8575487222103042
37,post_law_pre_zae_2002_2008,03_06,1.447102067552578
37,post_law_pre_zae_2002_2008,06_09,1.3791509938509778
37,post_law_pre_zae_2002_2008,09_12,0.6756683887555835
37,post_law_pre_zae_2002_2008,12_20,0.14895377526556527
37,post_law_pre_zae_2002_2008,gt_20,0.01859378775327762
37,post_zae_2020_2023,00_03,0.926194533657624
37,post_zae_2020_2023,03_06,1.4800222480365102
37,post_zae_2020_2023,06_09,1.1798288903544787
37,post_zae_2020_2023,09_12,0.5762767130107499
37,post_zae_2020_2023,12_20,0.16938939754310983
37,post_zae_2020_2023,gt_20,0.04955530915554832
37,pre_law_1986_2001,00_03,0.833775910792168
37,pre_law_1986_2001,03_06,1.376574311489223
37,pre_law_1986_2001,06_09,1.4972868703574005
37,pre_law_1986_2001,09_12,0.8737629719596206
37,pre_law_1986_2001,12_20,0.20999114603919933
37,pre_law_1986_2001,gt_20,0.031885723061288396
37,zae_2009_2019,00_03,1.0389251984349768
37,zae_2009_2019,03_06,1.4231577259538695
37,zae_2009_2019,06_09,1.0913537254508878
37,zae_2009_2019,09_12,0.4950190379417391
37,zae_2009_2019,12_20,0.12388466600850435
37,zae_2009_2019,gt_20,0.01871945826251614
38,post_law_pre_zae_2002_2008,00_03,0.8680809381082634
38,post_law_pre_zae_2002_2008,03_06,1.4464788547475929
38,post_law_pre_zae_2002_2008,06_09,1.4136790188572108
38,post_law_pre_zae_2002_2008,09_12,0.7595758725894493
38,post_law_pre_zae_2002_2008,12_20,0.19022939918840462
38,post_law_pre_zae_2002_2008,gt_20,0.017684816854986334
38,post_zae_2020_2023,00_03,0.9383929379422492
38,post_zae_2020_2023,03_06,1.4898782003443258
38,post_zae_2020_2023,06_09,1.2312307596908176
38,post_zae_2020_2023,09_12,0.6204321550595878
38,post_zae_2020_2023,12_20,0.19033142405747594
38,post_zae_2020_2023,gt_20,0.029686078056909634
38,pre_law_1986_2001,00_03,0.8259454499518889
38,pre_law_1986_2001,03_06,1.3971118101434887
38,pre_law_1986_2001,06_09,1.5437327002185597
38,pre_law_1986_2001,09_12,0.9293047300095739
38,pre_law_1986_2001,12_20,0.22946793592282794
38,pre_law_1986_2001,gt_20,0.02436715831339438
38,zae_2009_2019,00_03,1.0185712604964292
38,zae_2009_2019,03_06,1.4666938921536115
38,zae_2009_2019,06_09,1.138632116261732
38,zae_2009_2019,09_12,0.5552521861732365
38,zae_2009_2019,12_20,0.15558806339812742
38,zae_2009_2019,gt_20,0.022089910637271913
39,post_law_pre_zae_2002_2008,00_03,0.8949918732175722
39,post_law_pre_zae_2002_2008,03_06,1.460600398849612
39,post_law_pre_zae_2002_2008,06_09,1.298707715051113
39,post_law_pre_zae_2002_2008,09_12,0.602321773853314
39,post_law_pre_zae_2002_2008,12_20,0.15123240603136068
39,post_law_pre_zae_2002_2008,gt_20,0.017876026086679216
39,post_zae_2020_2023,00_03,0.9496539010499772
39,post_zae_2020_2023,03_06,1.45559133308113
39,post_zae_2020_2023,06_09,1.2033074394560939
39,post_zae_2020_2023,09_12,0.5413783837264213
39,post_zae_2020_2023,12_20,0.1548837731936702
