cidade,cnpj_clean,dem_area_1985,dem_area_1990,dem_area_1995,dem_area_2000,dem_area_2005,dem_area_2010,dem_area_2015,dem_area_2020,dem_area_2024,dem_area_le12_1985,dem_area_le12_1990,dem_area_le12_1995,dem_area_le12_2000,dem_area_le12_2005,dem_area_le12_2010,dem_area_le12_2015,dem_area_le12_2020,dem_area_le12_2024,dem_cane_area_le12_total_ha,dem_cane_area_total_ha,dem_elevation_x_area_total,dem_slope_x_area_1985,dem_slope_x_area_1990,dem_slope_x_area_1995,dem_slope_x_area_2000,dem_slope_x_area_2005,dem_slope_x_area_2010,dem_slope_x_area_2015,dem_slope_x_area_2020,dem_slope_x_area_2024,dem_slope_x_area_total,emissor,uf,schema,share_cane_slope_le12,mean_cane_slope_pct,mean_cane_elevation_m,share_slope_le12_1985,mean_slope_pct_1985,share_slope_le12_1990,mean_slope_pct_1990,share_slope_le12_1995,mean_slope_pct_1995,share_slope_le12_2000,mean_slope_pct_2000,share_slope_le12_2005,mean_slope_pct_2005,share_slope_le12_2010,mean_slope_pct_2010,share_slope_le12_2015,mean_slope_pct_2015,share_slope_le12_2020,mean_slope_pct_2020,share_slope_le12_2024,mean_slope_pct_2024
Morro Agudo,49213747000117,101456.28490588059,19769.20426110125,22946.59135184744,9088.487142789218,4053.32334577897,3350.189202859764,1881.4447016033764,971.4970424223179,278.1559742079354,100292.8371938168,19334.711215513973,22437.139046170494,8888.689697027206,3963.3370761528904,3265.865798367122,1821.29665170943,921.5118575293059,259.499867809374,161184.8884040965,163795.17792849074,88503872.10703616,455669.4419645175,97329.9107147742,111182.14816811062,44574.13755766686,19694.88941788545,16933.69515658126,9996.96365017581,5350.635615443365,1648.809803371979,762380.6320485274,BIOSEV BIOENERGIA S.A. - Usina Vale do Rosário - Morro Agudo-SP,SP,5y_1985_2024,0.9840636973724963,4.654475435054415,540.3325862601092,0.9885325220301227,4.491288463669204,0.9780217230876508,4.923309478180909,0.9777983449539258,4.845257688312792,0.9780164242273776,4.904461750053953,0.9777993853562684,4.858948506635972,0.9748302560283274,5.054548901932596,0.9680309233416811,5.313450691192969,0.9485482891760745,5.507619047508535,0.9329293341561845,5.927644761422279
Morro Agudo,49213747011585,101456.28490588059,19769.20426110125,22946.59135184744,9088.487142789218,4053.32334577897,3350.189202859764,1881.4447016033764,971.4970424223179,278.1559742079354,100292.8371938168,19334.711215513973,22437.139046170494,8888.689697027206,3963.3370761528904,3265.865798367122,1821.29665170943,921.5118575293059,259.499867809374,161184.8884040965,163795.17792849074,88503872.10703616,455669.4419645175,97329.9107147742,111182.14816811062,44574.13755766686,19694.88941788545,16933.69515658126,9996.96365017581,5350.635615443365,1648.809803371979,762380.6320485274,BIOSEV BIOENERGIA S.A. - Usina MB - Morro Agudo-SP,SP,5y_1985_2024,0.9840636973724963,4.654475435054415,540.3325862601092,0.9885325220301227,4.491288463669204,0.9780217230876508,4.923309478180909,0.9777983449539258,4.845257688312792,0.9780164242273776,4.904461750053953,0.9777993853562684,4.858948506635972,0.9748302560283274,5.054548901932596,0.9680309233416811,5.313450691192969,0.9485482891760745,5.507619047508535,0.9329293341561845,5.927644761422279
Sertãozinho,49213747011828,143749.36603843773,13796.846368615272,4651.737573037839,2208.912838247681,749.0057529470208,656.6051883150258,413.71033017530164,325.60888157387575,305.11331443567485,140164.67619879966,13260.285175214356,4414.015378014775,2094.004036271163,715.5714214860517,591.988853888126,362.3264414653182,289.3537510760567,276.71045143981195,162168.93170765534,166856.90628578543,92716537.15145981,697535.9386870007,69356.09449885007,24933.251919715432,10909.208857296962,3787.0426077416714,4163.325827318955,2692.2163969668104,2184.63025642125,1929.5145987538144,817491.2236500656,BIOSEV BIOENERGIA S.A. - Usina Santa Elisa - Sertãozinho - SP,SP,5y_1985_2024,0.9719042221117253,4.899355033287632,555.6649659598678,0.9750629172258085,4.852445321396991,0.9611098667720566,5.026952728604677,0.9488960434051703,5.359986785203073,0.9479794766063858,4.9387230987127495,0.9553617160757188,5.05609281750008,0.9015902774196505,6.340683718937469,0.8757974240377066,6.507491354702302,0.888654356347484,6.709369369353613,0.9069104439168914,6.323927889946612
Colômbia,49213747012980,1477.8187272626983,1120.9667987259872,1884.7026448886477,4192.729149754434,14568.236939179782,52653.95928803342,15028.050261749857,4579.364078959267,589.7531089345906,1469.750538699709,1110.8000693279155,1871.8468589301788,4147.0115362803435,14354.09797671972,52035.73277366696,14822.702274550675,4491.37452040078,563.2965423624013,94866.61309093866,96095.58099748865,48075701.012036495,5694.820561265945,4983.238465589986,7915.497713567112,18876.70906677743,65068.29944001266,236817.4551113408,68845.75878101354,21037.23778686132,3203.060758749352,432442.07768517814,BIOSEV BIOENERGIA S.A. - Usina Continental - Colômbia-SP,SP,5y_1985_2024,0.9872109841702075,4.500124492680673,500.29044533580475,0.9945404748132177,3.853531191754636,0.9909303920422741,4.4454826594807155,0.9931788783799216,4.1998655517538035,0.9890959773834263,4.50224862912574,0.9853009692693728,4.466449832719163,0.9882586889433221,4.497619140393151,0.9863356866910511,4.581150420839569,0.9807856381276231,4.593921213541589,0.9551395894801062,5.431189272636124
Itaí,49605157000210,2592.738605665898,4309.171190966374,4933.9248823660555,4959.2515636194275,4796.805869998768,7577.818079410814,2409.5807074305185,860.9115814549082,142.20585018001935,2074.89514609698,3503.8020155512236,3895.335119310781,4057.9773965041136,3693.3832952599023,5451.132116983685,1712.3647887240438,625.3823575141091,93.41662571184776,25107.688861656683,32582.408331092793,21546291.368029043,21695.39051305868,34955.93554291503,41902.53960242073,39607.32751643471,41826.510607381075,71749.17100561186,23305.486849607383,8092.817085197101,1484.706578861966,284619.8853014885,LONDRA AÇÚCAR E ÁLCOOL LTDA.​ - Itaí -SP,SP,5y_1985_2024,0.7705903322590454,8.735385132040133,661.2860273888291,0.8002716284482835,8.367750788933314,0.8131034624237015,8.111985807432223,0.7895002887524262,8.492739675097452,0.8182640756264572,7.986553416041665,0.7699672230556311,8.7196588190032,0.7193537849364046,9.46831531896454,0.7106484474429752,9.672009232867502,0.7264187995441256,9.400288321735136,0.6569112704828318,10.440545005584973
Orindiuva,49972326000170,5387.040019767015,10099.05230867819,7224.648372637964,12098.41260433422,18938.34198070277,27623.69506374898,16293.329462176616,7181.9008939958985,1792.3970040646252,5328.058859752147,9912.193106993596,7066.523864287518,11821.233828825052,18500.007496574348,26949.47789856534,15866.68449567378,6952.400482903802,1729.843171199075,104126.42320477466,106638.8177101063,51108433.90253921,25473.050042937375,51096.76371262109,37713.20554233024,63066.51800009655,99151.64437147776,147395.7941887302,88460.74506217078,39338.36310912686,9911.066364334205,561607.150393825,Bunge Açúcar e Bioenergia S.A. - Usina Moema - Orindiuva - SP,SP,5y_1985_2024,0.9764401504135062,5.266442018520248,479.2666966870882,0.9890512860868966,4.728580064277871,0.9814973528234897,5.059560258808964,0.9781131897090919,5.2200748876806395,0.9770896575795515,5.212792790477583,0.9768546536663524,5.235497620251464,0.9755927958360493,5.335846411878477,0.9738147462436545,5.429261420603065,0.9680446145833118,5.477430514533264,0.9651004589252846,5.529503978113579
Ponta Porã,49972326003861,0.0,389.42296539886905,24.373195096850395,0.0,26.12203162163496,10697.423473646682,25832.77120353272,6492.535912417518,231.76575937867165,0.0,380.7962576289387,24.373195096850395,0.0,25.956165805459023,10671.64786484633,25762.033035768476,6479.367658302831,230.93716925382614,43575.11134670272,43694.414541092956,17489755.887323737,0.0,1653.216542019096,106.32194492220879,0.0,109.29235439002514,37091.3557236367,89221.5360311425,21951.251052248477,830.7143828868866,150963.6880312459,BUNGE ACUCAR E BIOENERGIA S.A. - Ponta Porã - MS,MS,5y_1985_2024,0.9972696008026829,3.4549882317171274,400.27440740452715,,,0.9778474601232251,4.245298015040736,1.0,4.362248958321765,,,0.9936503477762211,4.183914787833972,0.997590484394317,3.4673167623037453,0.9972616887593317,3.453812033102401,0.9979717857101873,3.380998018087951,0.9964248811944144,3.584284344304802
Itápolis,49976251000103,4431.456768504691,13911.867767889127,11994.476516294628,10816.11785570985,11029.902972305961,28909.35687180383,31372.05218319171,13153.61866295931,2452.937064738893,4291.235564978421,13459.607944504858,11511.578790978301,10356.138832676439,10550.624387964928,27745.129177947572,30266.636360570992,12528.566522221414,2310.893937833461,123020.41151967643,128071.78666339803,63485855.50494154,26277.105081686845,77828.30938118335,70419.40505368904,64775.61038946462,65117.96996355542,167800.86178784556,175604.39746169993,77278.94383093037,15112.523999493904,740215.126949549,MALOSSO BIOENERGIA S.A. - Itápolis - SP,SP,5y_1985_2024,0.9605582519357072,5.7796892370604915,495.70523812396635,0.9683577634057378,5.9296765046753555,0.9674910780543674,5.594382485493706,0.9597399915986076,5.870986112484651,0.9574728170338318,5.98880404721824,0.9565473435673539,5.9037663456382665,0.9597283433519836,5.804378925893949,0.9647643126383371,5.597478814464805,0.9524805943707302,5.875109033573282,0.9420926329715876,6.16099133432214
Tarumã,50227255000160,4340.081336486311,6300.023117512845,20925.848870951293,18809.81042435219,16175.816049257708,22279.46819319363,6027.852399328935,2570.955854202018,346.61590753372974,4159.416149660419,5886.049450324534,19988.217962824423,17783.098477890297,15336.368436977938,21340.62685005674,5748.106763625145,2441.283522585122,327.3661282869823,93010.5337422316,97776.47215281865,43441903.72291812,24262.451684196556,38814.16105617273,118798.43553583717,112147.14724868575,93978.85599449617,122601.82803554322,33542.10088566291,14680.861348915218,2034.2977575405555,560860.1395470502,DESTILARIA ÁGUA BONITA LTDA. - Tarumã - SP,SP,5y_1985_2024,0.9512567972064058,5.736146203664007,444.2981298713773,0.9583728569077564,5.590321886418656,0.9342901352159257,6.1609553381283435,0.9551926942649164,5.67711428427403,0.9454161459738767,5.962162548086824,0.9481047750714072,5.809837086939967,0.957860693307585,5.502906396706455,0.9535911603052966,5.5645192787728295,0.9495625989046224,5.710273603072781,0.9444636589713523,5.8690259544495795
Jaboticabal,50376938000189,122336.87331567566,11779.078150032985,10197.130117112078,4284.570152881683,2942.7857979201513,3542.506301038932,1500.1310240664318,929.1817508944988,535.0444599546346,116943.05886975778,10579.62813923975,9334.95250244941,3979.073732542904,2725.5363757416894,3187.834648337435,1333.4069406042204,862.6536453957652,493.57790136410324,149439.722755433,158047.30106957708,94610326.25012366,706993.4068169467,80623.76664863575,67918.94488283432,27162.619810995802,18865.480115211954,24077.17823630741,10649.288754438126,5437.062961985959,2907.8555072615545,944635.6037346177,USINA SANTA ADÉLIA S.A. - JABOTICABAL - Jaboticabal - SP,SP,5y_1985_2024,0.9455379607504036,5.976917020043014,598.6203219533209,0.9559101495752651,5.779070427872019,0.8981711475621821,6.8446584377581345,0.915448993514771,6.660594118423351,0.9286984669551249,6.339637079515895,0.9261755910566085,6.410755457820055,0.8998811512071324,6.796650786265687,0.8888603190071561,7.098905751292917,0.9284014075451991,5.851452589067577,0.9224988544053943,5.434792292790222
Pereira Barreto,50376938000936,5.112960644066334,1642.7373751165235,5408.955616580065,2300.430925150946,5455.807691798287,34830.87332663229,18891.29149537078,7979.32345354598,2402.424845112656,4.526009202003479,1554.782028004527,5001.896509068093,2073.0417861866017,5102.861533786444,32650.685063284927,17572.1423524082,7421.082294853529,2232.762773334922,73613.78035012924,78916.95768995155,28586216.661975626,37.993211314082146,9666.885500440701,34418.54418583874,15981.008656948861,33850.45232487006,214172.0760472056,118967.34045612848,50182.04549362554,15040.874552171721,492317.2204285438,Usina Santa Adelia S. A. - Unidade Pereira Barreto - Pereira Barreto - SP,SP,5y_1985_2024,0.9328005349540031,6.23842118144945,362.23161027424516,0.8852032153339532,7.430765452531661,0.946458059307406,5.884620175367353,0.9247434927614836,6.363251360454063,0.9011536766967154,6.946963059062616,0.9353081747103317,6.204480479720249,0.9374064427583458,6.148914901982831,0.9301715743846399,6.297469947212495,0.9300390362738873,6.289010062792333,0.929378822349892,6.260705546219247
Pradópolis,51466860000156,137394.82207881587,10108.169913599073,5163.611221616702,1845.531213354743,1016.829428949806,1569.3732810954543,529.3119131220615,804.7341134684926,618.3649569380809,132319.36953300895,9437.383438231025,4736.188008004077,1679.0162202879492,948.7914308598813,1427.8834736109363,470.16107709247115,766.2739723294973,586.6588806364466,152371.72603406128,159050.74812096026,93029511.52040724,750457.5164368672,58331.067047957156,31987.671565589542,11184.356753847529,5531.092840671189,9111.511040572794,3356.1039002093607,4035.1302878569736,3096.7732162108023,877091.2230897826,SÃO MARTINHO S.A (Unidade São Martinho) - Pradópolis - SP,SP,5y_1985_2024,0.958006974718412,5.514536922660325,584.9045830935485,0.9630593608331514,5.462050935270114,0.9336391769131619,5.770685252281047,0.917223974604579,6.194825712609393,0.9097739491687553,6.060237113799333,0.9330880911263602,5.43954834822569,0.9098431143253852,5.805827810584856,0.8882495659682047,6.34050324016688,0.9522076416355361,5.0142403811677845,0.9487259490598702,5.008002444939475
Iracemápolis,51466860002957,55306.76336262927,31096.723174349736,7986.539108826657,4389.505051151211,3446.8219183031833,2764.6792794810794,1805.3287877579826,1223.4917712739577,379.45741091323833,48835.52788081801,25778.03384457175,6435.503650673638,3512.7648195128236,2646.997560671644,2075.699893928509,1468.4743748113515,983.259598031757,285.5560757959006,92021.81769881543,108399.3098646863,64869888.96525957,386009.4076789567,246453.35732407312,65094.5091095652,36445.43514502569,29832.621269204337,24913.59968468389,14607.639759941372,9988.764291124015,3416.084107492368,816761.4183700664,SÃO MARTINHO S.A. - USINA IRACEMA - Iracemápolis - SP,SP,5y_1985_2024,0.8489151620401022,7.534747401894172,598.4345199820548,0.8829937771013396,6.979425014405795,0.8289630293212009,7.925380302686079,0.8057937941556153,8.15052780967707,0.8002644440724702,8.302857547792854,0.7679530951731673,8.655109540411207,0.7507922923768975,9.011388724033148,0.8134110444419563,8.091401333095915,0.8036503563958918,8.16414505242094,0.7525378806244795,9.002549454155854
Américo Brasiliense,51466860005034,59592.393869083804,15042.184987292772,15305.16802854453,8780.813185596002,5419.534295046036,9758.70281989636,5515.875151321963,1860.4481647902842,755.5906768707961,54286.660009680076,13770.734298060572,14390.780064987815,8050.19018493172,4847.876115731543,8828.668405455965,5172.673022796622,1655.2158484561185,659.5733042649779,111662.3712543654,122030.71117844255,78990169.04436468,389629.9761221848,96504.0945660805,88355.3474269602,57065.86560573788,37166.24487927942,65554.28633943394,32297.50687555764,12747.818818647136,5442.934157893063,784764.0747917745,SÃO MARTINHO S.A (Unidade Santa Cruz) - Américo Brasiliense-SP,SP,5y_1985_2024,0.915034995502765,6.4308735662798275,647.2974571856691,0.9109662573539219,6.53825011591492,0.9154743349914731,6.415563606457741,0.9402562610321326,5.772909337693988,0.9167932416711938,6.498927194960532,0.8945189479035048,6.857830000864254,0.904696922162215,6.717520509568109,0.9377792065429386,5.855373080338312,0.8896866248583173,6.852015046645555,0.8729240903243213,7.203548593842417
Quirinópolis,51466860006278,0.0,7.047304883599281,17.65645220130682,12.303875252604485,386.958395089735,29265.463740599247,34058.00239180832,13724.718046643162,2286.870835210266,0.0,6.9625116139650345,17.65645220130682,12.303875252604485,368.5425313075676,28812.87931896197,33355.18297791801,13307.71553723105,2190.6607739999595,78071.90397848643,79759.02104168825,40987117.08299216,0.0,31.690285593271255,86.52129971981049,67.05960261821747,2263.7362917389937,143045.27016096163,172518.7282339869,75470.99669677534,13371.260996483881,406855.263567878,SÃO MARTINHO S.A (Usina Boa Vista) - Quirinópolis/GO,GO,5y_1985_2024,0.97884731982455,5.101056385273634,513.8869126988045,,,0.9879679861968821,4.496795032526821,1.0,4.900265281685905,1.0,5.450283040217129,0.9524086723124412,5.850076701951477,0.9845352041693629,4.8878525018046615,0.9793640447315446,5.0654388431037685,0.9696166793376055,5.498910537927903,0.9579293855477149,5.846968176169191
PARAÍSO,51843514000140,20546.421005110555,23581.358646448487,12865.979039144078,17466.99793553072,20350.732557220963,21235.799826849503,15567.879658978916,4615.984765616323,863.4033364435913,18982.18258462028,21286.319324080934,11639.780596227536,16009.102866484956,18798.35165698613,19553.67926749397,14403.527953068064,4146.481219373849,755.5391794984831,125574.96464783416,137094.55677134308,76091966.9631345,139060.1634734432,168106.33118052344,90419.7177208745,118694.90120868385,135563.17923790927,143160.57972578477,105166.53569465953,32860.47705158556,6494.6845677309175,939526.5698611949,TIETÊ AGROINDUSTRIAL S.A. - PARAÍSO - SP,SP,5y_1985_2024,0.9159733807468214,6.853128176549053,555.0327362015297,0.9238680829083957,6.768096664565301,0.9026756957995208,7.128780563533875,0.9046945095133533,7.027814785472382,0.9165343080461373,6.79538073152451,0.9237186722458299,6.661341495041562,0.9207884528451459,6.74147340307755,0.9252080738407236,6.7553538438360015,0.8982874575887414,7.1188443463586815,0.8750709519036526,7.5221907231478875
Ubarana,51843514009600,395.59012456472016,7072.973143162711,7549.893400775362,10988.570755889194,13799.111324046262,32909.44274284305,20614.951596303756,4983.803871827499,1466.7098237052849,336.47491783341945,6417.808432700002,6908.016598672493,9879.877432503567,12589.6869739711,29072.059315553575,18059.15130459327,4348.110090651962,1225.2290388382532,88836.41410531763,99781.04678311787,41908096.47967587,3015.364614566927,47155.77470246694,48936.53880788648,74458.8291992112,90166.98862921579,232914.76133122464,147997.82552202095,35943.4001338985,11525.834175752074,692115.3171162435,TIETÊ AGROINDUSTRIAL S.A. - Unidade Ubarana - Ubarana - SP,SP,5y_1985_2024,0.8903135111261232,6.936340511847023,420.000569554722,0.8505645033572389,7.6224466368689665,0.9073706774786722,6.667037149441377,0.9149820046416881,6.481752285782044,0.8991048655903284,6.776024912912891,0.9123549102783435,6.534260541263353,0.8833956728688758,7.077444706409608,0.8760220086003627,7.179149794780835,0.872448074297427,7.212041456342162,0.8353588549253803,7.85829206941211
Guaíra,51990778000126,86814.78299888934,13068.94609754658,14436.748829289949,10648.075962534898,7888.456177867833,12537.563025269874,4172.962645476005,1615.0757926304843,427.32078368205066,85818.5267711551,12758.729147336559,14091.372369269824,10418.079476041565,7742.459144436437,12325.412786452323,4092.614963075285,1555.3982454834909,410.45506636786695,149213.0479696185,151609.93231318705,82243263.86806075,380281.95751440816,62415.16122775779,68891.13586916935,50854.06297814321,35359.333759535344,54108.06048642187,17659.250474508543,7742.047993059895,2194.8487416582366,679505.8590446626,Açúcar e Alcool Oswaldo Ribeiro Mendonça Ltda - Guaíra-SP,SP,5y_1985_2024,0.9841904530461948,4.481934980625007,542.4662000255192,0.9885243481199857,4.380382515259795,0.97626304769378,4.77583737524749,0.9760765762358206,4.771928685868649,0.9784001835352628,4.775892204100768,0.9814923186312411,4.482414931674578,0.9830788297223348,4.315676051028839,0.9807456502185979,4.231825677532317,0.9630496925164136,4.793612800332034,0.9605314837044465,5.136302341173558
São Joaquim da Barra,53009825000133,62291.17810962577,21918.775924044086,19489.292810651572,12331.912273650196,12848.31449123884,18513.07637486724,3929.0092571714054,1598.3776215463292,515.0018618697045,60671.20238863464,20489.18274501819,17910.194903946132,11201.179431334287,11838.457400587404,17362.423082950827,3515.4034958029783,1339.3292585012377,416.4022564024902,144743.7749631782,153434.93872466517,98874080.66053794,321867.9843474232,136098.05960501792,125765.42634077143,82346.99404674121,77671.64052483547,109000.79966788851,26464.38519023195,12276.571199987682,4183.036495947487,895674.8974188443,Usina Alta Mogiana S/A Açúcar e Álcool - São Joaquim da Barra - SP,SP,5y_1985_2024,0.9433560319851072,5.837489849858177,644.4039505106773,0.9739934968296772,5.1671519806700426,0.9347776908719759,6.2091998237786346,0.9189761310455345,6.453052327893411,0.9083083939275205,6.677552695756149,0.9214015899641895,6.0452785910400255,0.93784645681695,5.887773455948386,0.8947302654954312,6.735638288947261,0.837930436742177,7.680645070662886,0.8085451475665538,8.12237159834928
Novo Horizonte,53172300000114,5170.307924014301,18415.659996068855,11422.555971001058,17095.94540241881,22900.0484185871,24159.89472361935,10955.095829044225,5861.968817464307,1415.2425974546984,4920.419040144863,17445.969520552688,10794.741103363796,15967.771861275418,21551.620694090372,22489.65677694476,10159.35973436759,5409.3117727499675,1250.0593406897842,109988.90984417923,117396.71967967268,53676412.44663978,29494.025465367533,107195.53126901179,66976.1460419951,104624.42726811608,136076.15815357026,147712.00986542262,68158.01766263679,37287.54110720981,10052.110139019876,707575.9669723498,USINA SÃO JOSÉ DA ESTIVA S.A. AÇÚCAR E ÁLCOOL - Novo Horizonte - SP,SP,5y_1985_2024,0.9368993456060245,6.027220938566541,457.2224214875903,0.9516684716767468,5.704500756788186,0.947344245293236,5.820890008389303,0.9450372693089775,5.863499046275664,0.9340092919936577,6.119838640413145,0.9411168177530027,5.942177748546698,0.9308673334142586,6.113934334366758,0.9273638398883766,6.221581146002921,0.9227807143283059,6.360924506476505,0.8832827268893723,7.102747018142692
Ourinhos,53408860000125,18075.16347029744,12496.878087315985,13203.664551467431,16196.8642984281,8549.113407438379,10406.275350218191,2201.6856083207567,1627.954930129618,432.82205081099977,16206.205670050871,11357.784383054077,11899.759285048847,14570.454306224721,7449.906936368083,9133.456472778962,1892.359743495227,1347.608890806752,357.27000863727403,74214.80569646483,83190.42175442689,41626242.05386569,120056.9838441258,81507.58774040407,88873.27260853852,109613.21781731264,60736.20350511004,74203.10813839646,16446.27170668677,13048.2067105856,3509.405836492835,567994.2579076529,Usina São Luiz S/A - Ourinhos - SP,SP,5y_1985_2024,0.8921075783885609,6.827640080781627,500.37301381574736,0.8966007802187907,6.642096711402532,0.9088497386064717,6.522235967327888,0.9012467136425645,6.730955051312729,0.8995848849359551,6.767557954285668,0.8714245070004683,7.104386222349667,0.8776873728012068,7.130611639719934,0.8595049794318931,7.469854753345312,0.8277925057172529,8.015090878189545,0.8254431768618068,8.108195573485894
Pitangueiras,53811006000105,102904.45564264455,17327.487943198954,18538.51957820283,7993.407062476581,5824.408584994896,4609.402811995558,3461.8630659063365,1117.7817992865746,299.60808649738044,101409.48824699406,16905.675648935256,18081.703011883033,7768.825384269829,5673.106680333585,4414.485186831683,3307.460235466823,1037.6407968509138,266.2358952794297,158864.62108684468,162076.93457520366,88470984.21207087,473330.30011417886,86029.56825760083,95235.63394169362,41799.951044516056,29698.500990839566,26273.23258211238,20177.06709156077,6720.130132180335,2052.470019367571,781316.8541740502,Viralcool Açúcar e Álcool Ltda. - Pitangueiras - SP,SP,5y_1985_2024,0.9801803168552126,4.820654192540391,545.8579559389455,0.9854722773050562,4.599706564290171,0.9756564658624242,4.96491866216346,0.9753585196275913,5.13717578903493,0.9719041359396039,5.229303439422896,0.974022786613717,5.098972806844317,0.9577130415557044,5.699921151117157,0.9553989203212202,5.8283839387732375,0.9283035360865503,6.012023219978591,0.8886138501530648,6.850516097086438
Castilho,53811006000296,0.0,5112.272379244981,3634.972681440062,2109.4641270788857,2480.252321888594,37127.59346941908,18377.37926866956,9087.956287171502,3019.2091032091894,0.0,5065.059861067054,3614.001749381072,2095.9066038804017,2466.798097711889,36770.75443979069,18169.424753617543,8941.382970097573,2971.391402039341,80094.71987758558,80949.09963812184,26276852.678151548,0.0,22654.61885156164,15924.693406527125,9766.613328675137,10487.36192669775,168921.82515685708,84713.54907005938,44700.02906037126,14895.1644943405,372063.85529509,VIRALCOOL ACUCAR E ALCOOL LTDA - Castilho - SP,SP,5y_1985_2024,0.9894454692596246,4.596269222985549,324.6095731221306,,,0.9907648664477264,4.431418588636987,0.994230786887047,4.380966461684181,0.9935730013018719,4.629902544111813,0.9945754615133431,4.228344767242118,0.9903888456998349,4.549764996107089,0.9886842126936704,4.6096642960665335,0.9838716965132379,4.918600799551546,0.9841621764060589,4.9334656809652815
Batatais,54470679000101,16337.445661321572,13436.780134044995,31208.453011836347,23286.38198970989,16883.60372019533,14463.547539146766,5373.708114003259,2507.8470306223226,758.5594360526285,15219.782680625132,12024.647749050837,27251.88497381018,19409.129380202266,13928.134453222796,11905.432949570142,4108.672181290301,1837.327522983475,521.2901602338343,106206.30205098893,124256.32663693308,97305587.74535894,103905.15705452202,93271.63402626597,225651.86755974827,182168.26767923357,135393.62984980622,115505.99053504357,47898.0438760785,23573.056803750118,7573.475662331488,934941.1230467797,USINA BATATAIS S/A AÇÚCAR E ÁLCOOL - Batatais - SP,SP,5y_1985_2024,0.8547355690090143,7.524293920088286,783.1036887938751,0.9315888784657155,6.359938953034406,0.894905448261655,6.941516724675881,0.8732212700025352,7.230472701551912,0.8334969935981915,7.822952821083696,0.8249503295651658,8.019237604342436,0.8231336687867981,7.986006906149216,0.7645878961277369,8.913406322025896,0.7326314167286121,9.399718769091136,0.6872106989354851,9.984024062428306
Pirassununga,54844360000107,28380.44438364798,12452.003344068924,8333.661072343297,8423.495838885417,11645.55420429169,17771.033474874643,11306.979428472558,5345.129438216867,1188.830676880537,25670.780221613975,10756.410792860564,7468.947004924393,7395.869014907702,10253.930159482155,15306.317621447031,9955.078544547629,4750.923781763251,996.3575641809433,92554.61470572764,104847.13186168193,69278758.4095964,187267.24530605305,90579.95979145975,54926.153362367906,58149.13195385412,80279.3570409198,125542.47018016898,77055.74957439765,36125.251288298066,8885.97553878596,718811.2940363054,Baldin Bioenergia S. A. - Pirassununga - SP,SP,5y_1985_2024,0.8827577165184545,6.855803122822538,660.7596906035675,0.9045235470803538,6.598460643341836,0.8638297385282991,7.2743282577581665,0.8962383927169046,6.590879192897573,0.8780047092521993,6.9032065862038,0.8805016901388271,6.893562610471108,0.8613071177367192,7.064443964818684,0.8804366017929905,6.814883679752745,0.8888323167246175,6.758536291003167,0.838098800407272,7.474551011841775
Pirassununga,54846951000105,29513.74040192646,10379.082586084953,11898.442268670162,9640.005705632124,11145.04159644687,14716.2066933193,11999.589549775596,4211.595313540218,1465.244541213179,26288.2969148249,9062.313707817653,10192.962422544788,8234.697006030909,9397.550402839453,12643.155637524553,10316.208650701274,3663.4685299509583,1217.028380446165,91015.68165268065,104968.94865660885,69268441.40574197,205958.2355256619,74630.74917157495,87200.88205028305,70450.18513033127,84388.21396635067,106345.01270241759,87515.30946608151,30312.8662990805,11497.642802446846,758299.0971142283,Ferrari Agroindústria S.A. - Pirassununga - SP,SP,5y_1985_2024,0.8670724325383657,7.224032505030579,659.8945906597954,0.8907138355499317,6.978384736087816,0.8731324404304608,7.190495744935206,0.8566636028805149,7.3287645627270095,0.8542211755351793,7.308106165245433,0.8432046055203122,7.571816869059898,0.8591314257134043,7.22638754120618,0.8597134600236553,7.293191913194909,0.8698529315418697,7.1974784000791985,0.8305974506060959,7.846910518381552
Cafelândia,55090971000161,778.533794006939,6190.772578466377,5234.317335277065,5810.468271883738,12525.623264771637,37421.782475539134,20572.46052818383,7718.707074415071,3844.1626382139675,628.0228189281388,5257.976139680251,4510.09394607544,5017.5326813525435,10914.175637756927,32715.921631463454,17728.840017992523,6618.006829220699,3298.4590972564965,86689.02879972645,100096.82796075776,45889059.18954184,6593.983325066695,47301.42083564237,38933.99174314561,43147.04626257045,91557.98808471124,273934.1033251971,155732.66159065787,59386.43192060309,29207.21832364716,745794.8454112416,CAFEÁLCOOL AGROINDUSTRIAL LTDA. (EM RECUPERAÇÃO JUDICIAL) - Cafelândia - SP,SP,5y_1985_2024,0.8660517077895042,7.450734060260382,458.4466873169279,0.8066738062786537,8.469745791160767,0.8493247123903872,7.640632931691414,0.8616393804936762,7.438217679456904,0.8635332724613386,7.425743372759575,0.8713479087665911,7.3096552681908,0.8742480840630272,7.32017785374748,0.8617753813990501,7.569957972567621,0.8573983654797803,7.693831537855508,0.8580435865192713,7.597810257376909
